legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,743.336196004493,733.4242593836639,719.7497526545596,709.2080522958114,695.0715432144939,676.1714127656616,651.0229020499409,617.8300418166161,574.645142093505,453.427781640017,300.2604706602588,169.99462887842031,97.680096875016,64.72839652002253,48.09949567679516,38.23197401197492
bravo    | p=0.55 | alpha=0.05,749.9505149258927,748.4552967485679,738.1143617312495,721.3097392322175,688.6035560688636,634.9124978154564,561.3606220294507,477.19025779041004,395.5019294393817,272.17593311766916,201.24008797493372,159.15893341357142,131.60231287786507,112.17133810802957,97.73758892950566,86.59533061224552
bravo    | p=0.51 | alpha=0.05,750.0,749.9999999999387,749.9999999085381,749.999997709392,749.999956957892,749.9993917254768,749.9935151938788,749.9476399004202,749.6781304270361,744.4623402363301,713.603155297043,640.7258073422925,555.129420899199,484.2196357876882,428.98673715734697,385.06660175670225
