legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,25.560018190246357,31.655360908446642,37.60264752697285,41.49005168835,46.27261784282527,52.30705127655071,60.14830970411023,70.61293400012914,84.62182511744919,122.15217290618124,148.6565941707167,133.7594325557196,94.40479208715075,64.64395037854969,48.09898090764791,38.23197338264836
bravo    | p=0.55 | alpha=0.05,195.30618817011725,296.8320494834111,375.70589923365344,403.34426757422955,418.6808879448816,420.7898518323659,409.52925735671016,385.3797199583313,350.31111154487854,267.19512624899716,201.08238414945728,159.15765689160224,131.60231045186526,112.17133810705536,97.7375889295056,86.59533061224595
bravo    | p=0.51 | alpha=0.05,690.1044819770407,703.3778959656618,706.733008097074,707.3068422758354,707.2120136703234,706.4319854206236,704.8951613150297,702.4630037780372,698.9066965487732,686.8036782528663,663.0705684556194,618.5436369707451,551.934807382003,484.1102073941743,428.9859721418127,385.06660078228754
