legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,47.0,60.0,72.0,82.0,93.0,110.0,128.0,155.0,193.0,312.0,402.0,352.0,221.0,140.0,98.0,72.0
bravo    | p=0.55 | alpha=0.05,310.0,508.0,630.0,657.0,670.0,672.0,661.0,640.0,598.0,451.0,320.0,242.0,194.0,160.0,137.0,118.0
bravo    | p=0.51 | alpha=0.05,742.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,744.0,742.0,736.0,715.0,657.0,570.0,499.0,445.0
