,,0.5,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo    | p=0.7 | alpha=1,500,2.2803784346209105e-07,2.2803784346209105e-07,1.6804409743003287e-05,0.0021587923725766844,0.01904916132144121,0.07683250688255928,0.13631691040354285,0.00034645476955978916
bravo    | p=0.7 | alpha=1,250,0.0004510938281411168,0.0004510938281411168,0.003766297290308454,0.044537807676404105,0.14562257660025632,0.3472780817408305,0.727257947314062,0.9996532544057055
bravo    | p=0.55 | alpha=0.2117265625,500,0.015572492693377364,0.015572492693377364,0.08610542035815515,0.2628164389034759,0.23081084653140674,0.1099955848031716,0.0141995643036731,2.8039625198529715e-07
bravo    | p=0.55 | alpha=0.2117265625,250,0.03979376682471218,0.03979376682471218,0.134746288923858,0.44889063762284587,0.6983241248041191,0.8822105106743858,0.9857440198559007,0.999999719603747
