,0.7,0.58,0.52
0.005,0.9999999996614545,0.7258640735449817,0.027023823731472735
0.015357142857142857,0.9999999999606378,0.8311991364952107,0.06483677010719831
0.025714285714285714,0.9999999999870536,0.8714264331864692,0.09476451245758825
0.03607142857142857,0.9999999999936703,0.8941733821889694,0.1205985881364073
0.04642857142857142,0.9999999999964369,0.90965295859362,0.14380384637054652
0.05678571428571428,0.9999999999978891,0.9213690591780257,0.16530026183828603
0.06714285714285714,0.9999999999984417,0.9294407781085764,0.1848637488189187
0.0775,0.9999999999988188,0.9360496645119205,0.2033620509223331
0.08785714285714286,0.9999999999991511,0.9418459783605676,0.2209201513762987
0.09821428571428571,0.9999999999993235,0.9464380303799722,0.2374580810225733
0.10857142857142857,0.9999999999995279,0.9511411190139475,0.2539746487651049
0.11892857142857143,0.9999999999995957,0.954347860692002,0.26907012805264796
0.12928571428571428,0.9999999999996625,0.9573490952368828,0.2838134532323071
0.13964285714285712,0.9999999999997053,0.9598747126133043,0.2978808297343095
0.15,0.9999999999997872,0.9628907922178996,0.3122238152233947
