legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,79.0,110.0,140.0,160.0,190.0,225.0,273.0,331.0,392.0,457.0,472.0,467.0,419.0,304.0,200.0,142.0
bravo    | p=0.55 | alpha=0.088802734375,388.0,481.0,491.0,493.0,493.0,495.0,493.0,493.0,491.0,474.0,409.0,310.0,241.0,192.0,161.0,135.0
bravo    | p=0.51 | alpha=0.46830566406249996,489.0,497.0,497.0,497.0,497.0,497.0,497.0,495.0,493.0,475.0,406.0,326.0,265.0,223.0,188.0,164.0
