legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,195.0,110.0,74.0,57.0,47.0
bravo    | p=0.55 | alpha=0.088802734375,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,434.0,276.0,201.0,156.0,129.0,108.0,93.0,83.0
bravo    | p=0.52 | alpha=0.25562792968750003,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,423.0,299.0,229.0,186.0,156.0,133.0,117.0,105.0
