legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,32.0,39.0,44.0,984.0,966.0,949.0,932.0,915.0,898.0,865.0,470.0,177.0,107.0,74.0,57.0,44.0
bravo_without_replacement | p=0.55 | alpha=0.05,198.0,296.0,433.0,984.0,965.0,762.0,560.0,437.0,356.0,256.0,198.0,162.0,137.0,119.0,102.0,92.0
bravo_without_replacement | p=0.51 | alpha=0.05,595.0,772.0,948.0,953.0,862.0,785.0,716.0,660.0,609.0,530.0,469.0,419.0,377.0,346.0,317.0,293.0
