legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.049884796143478356,0.00024250794009287753,0.0067912348461494475,0.047869959980462944,0.10745729195459383,0.21088931762692525,0.3601255240733763,0.5372933774957038,0.7090686142547641,0.8442950073876566,0.9742701374834112,0.9981256237369304,0.999944672576082,0.9999993884699376,0.9999999976747588,0.9999999999972442,0.999999999999999
bayesian | a=500 | b=500 | critical_value=0.130134582520271,9.891754369166945e-05,0.006327049406687386,0.05376396652697471,0.1235124796548991,0.24153557432542905,0.404562362796134,0.5875906358753913,0.7539908318880044,0.8760812173917418,0.98218773691102,0.9988907049373004,0.99997235378864,0.9999997445977484,0.9999999991958466,0.9999999999992184,0.9999999999999996
bayesian | a=1000 | b=1000 | critical_value=0.17385864257877726,8.04657046103771e-05,0.0060559695521377925,0.05290548386603626,0.122299681822545,0.24008859519104,0.40311852294474587,0.5863960656156824,0.7531776550728793,0.8756289826424437,0.9821134714133124,0.9988856868283802,0.9999722219104986,0.9999997433342644,0.9999999991917624,0.999999999999214,1.0000000000000002
