legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.176171028137207,494.557532366141,485.69953654795734,473.75498258803464,464.76501276532207,447.22685619012816,421.4138934957152,398.96770192576395,367.68063502438065,335.95952007913917,256.7241871011715,170.68403109939942,103.402180514097,69.54545964440688,53.022797720466976,43.52922309915426,37.41683307455261
bravo_without_replacement | p=0.55 | alpha=0.09416845703125,499.87871623173936,497.88297923444964,485.8311243028248,464.4243986837907,415.238191402466,343.9114916687384,284.8957163231615,241.06198519448265,207.98340431436924,161.77250332215874,131.4700837528827,110.5558690218217,95.62345810963618,84.58986023130474,76.11045208280642,69.34920550243218
bravo_without_replacement | p=0.52 | alpha=0.09151042598485944,499.9999499894141,499.9296610964096,494.231831324561,465.0672234637231,411.64291187289865,366.374695486278,330.02328375026104,300.36193233352475,275.56290463905736,236.4821343441104,207.16245359414168,184.40546966581198,166.25868947366928,151.46740741126106,139.19060216073356,128.84425990918206
