,0.5,0.7,0.58,0.52
0.9,0.5533080928367905,1.0,0.9980797897712548,0.7524577280230526
0.925,0.48829599449665034,0.9999999999999999,0.9967623558545036,0.6948749492729188
0.95,0.36635631993680556,0.9999999999999996,0.9930402884308042,0.5845180717123555
0.955,0.34349580647333333,0.9999999999999983,0.9919197838314749,0.5605218114522611
0.9573631578947368,0.33507264769509615,0.9999999999999986,0.9912868770836029,0.5503995602282801
0.9597263157894736,0.3278527119660522,0.999999999999998,0.9905606886995233,0.5405421143311682
0.9620894736842105,0.315679184540857,0.9999999999999962,0.9897532334374034,0.5269996833267924
0.9644526315789473,0.3066452898742816,0.999999999999997,0.9890341937530432,0.5158162850984047
0.9668157894736842,0.29157177995875727,0.9999999999999948,0.9876683126549378,0.49861148301857194
0.969178947368421,0.25801882338628707,0.9999999999999934,0.9860440301661498,0.4675373748253998
0.9715421052631579,0.24435516481569486,0.9999999999999897,0.9844686625178892,0.4504165079120641
0.9739052631578947,0.23384432389541282,0.9999999999999873,0.9830360980760241,0.435772569113017
0.9762684210526316,0.22070356520872608,0.9999999999999823,0.9811570579053557,0.4179402473417556
0.9786315789473684,0.20982063123366365,0.9999999999999735,0.9786860706683809,0.4008815142159209
0.9809947368421053,0.18873454347532573,0.9999999999999649,0.9758234997594678,0.37483158134530986
0.9833578947368421,0.17337253226900234,0.9999999999999416,0.9721086614912294,0.3517765591795659
0.9857210526315789,0.14815539227231936,0.9999999999998941,0.9665750720411935,0.31828441835414983
0.9880842105263158,0.13417197429515956,0.9999999999998427,0.9614166757102983,0.2941099502024616
0.9904473684210526,0.11100591874705848,0.9999999999996866,0.9525565019841374,0.2579622285405917
0.9928105263157895,0.08872580343322806,0.9999999999992273,0.9395313640977491,0.21925611244801457
0.9951736842105263,0.06512373311580384,0.9999999999978088,0.9186601274508891,0.17378631979648093
0.9975368421052632,0.037352445428734365,0.9999999999884875,0.8753105056555682,0.11449812948426849
0.9999,0.0022319398686240968,0.9999999951148286,0.5729583136354953,0.012682295436690593
