true_p,sample_number,0.9,0.925,0.95,0.955,0.9573631578947368,0.9597263157894736,0.9620894736842105,0.9644526315789473,0.9668157894736842,0.969178947368421,0.9715421052631579,0.9739052631578947,0.9762684210526316,0.9786315789473684,0.9809947368421053,0.9833578947368421,0.9857210526315789,0.9880842105263158,0.9904473684210526,0.9928105263157895,0.9951736842105263,0.9975368421052632,0.9999
0.5,14,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,15,0.0,3.0517578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,16,0.000213623046875,0.0,1.52587890625e-05,1.52587890625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,17,0.0,0.00011444091796875,0.0,0.0,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,7.62939453125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,18,0.0,0.0,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,19,0.0002269744873046875,0.0,0.0,3.0517578125e-05,3.24249267578125e-05,3.24249267578125e-05,3.24249267578125e-05,3.24249267578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.5,20,0.0,0.00012874603271484375,0.0,0.0,0.0,0.0,0.0,0.0,1.621246337890625e-05,1.621246337890625e-05,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0
0.5,21,0.0004372596740722656,0.0,7.2479248046875e-05,8.0108642578125e-05,8.106231689453125e-05,8.106231689453125e-05,8.106231689453125e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.58306884765625e-06,9.059906005859375e-06,9.059906005859375e-06,0.0,0.0,0.0,4.76837158203125e-07,0.0,0.0,0.0
0.5,22,0.0,0.0002586841583251953,0.0,0.0,0.0,0.0,0.0,4.0531158447265625e-05,4.458427429199219e-05,4.458427429199219e-05,4.506111145019531e-05,4.506111145019531e-05,0.0,0.0,0.0,0.0,4.5299530029296875e-06,4.76837158203125e-06,0.0,0.0,2.384185791015625e-07,0.0,0.0
0.5,23,0.0006784200668334961,0.0,0.00015163421630859375,0.00015544891357421875,0.00015604496002197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2530555725097656e-05,2.467632293701172e-05,2.491474151611328e-05,0.0,0.0,0.0,2.384185791015625e-06,2.5033950805664062e-06,0.0,1.1920928955078125e-07,0.0
0.5,24,0.0,0.0004169344902038574,0.0,0.0,0.0,7.802248001098633e-05,7.802248001098633e-05,8.815526962280273e-05,9.018182754516602e-05,9.018182754516602e-05,0.0,0.0,0.0,0.0,0.0,1.245737075805664e-05,1.3589859008789062e-05,0.0,0.0,0.0,1.3113021850585938e-06,0.0,0.0
