,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,31,4.240651717840281e-10,1.584517976949633e-11,1.1869893944138818e-10,4.240651717840281e-10,7.863840576444389e-10,1.4407811158033594e-09,2.6092955450454693e-09,4.673044532568398e-09,8.279552907758071e-09,1.4518220283756848e-08,4.333684283330078e-08,1.2462798941894745e-07,3.4614276903586077e-07,9.305529245955054e-07,2.4263213250701493e-06,6.147145505563131e-06,1.5158057268248062e-05
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,33,3.287038675939953e-09,1.214222501449678e-10,9.181134659467561e-10,3.287038675939953e-09,6.094527797773792e-09,1.115538243208995e-08,2.0166834924670513e-08,3.602362719044897e-08,6.360770427392766e-08,1.1106318612038316e-07,3.278824880108917e-07,9.293234412561176e-07,2.534643376546312e-06,6.665717941041538e-06,1.6932585107140242e-05,4.161075508445486e-05,9.904902670531506e-05
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,35,1.3972183212450435e-08,5.102495197073523e-10,3.894326688472216e-09,1.3972183212450435e-08,2.5901959459872755e-08,4.736502567032262e-08,8.547486992339943e-08,1.5228610612240373e-07,2.6797647825218747e-07,4.659180004092891e-07,1.3603725300182368e-06,3.8000702810310166e-06,1.0177596504210793e-05,2.61825122276411e-05,6.479578266347132e-05,0.00015444511965001078,0.000354877920949203
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,37,4.315639932738572e-08,1.5580607020870459e-09,1.2002981405380687e-08,4.315639932738572e-08,7.99920074885809e-08,1.461343028794722e-07,2.6324468504589846e-07,4.6779187017524274e-07,8.203552623815254e-07,1.4202528987698947e-06,4.101194612065643e-06,1.1290781597226915e-05,2.969440043838759e-05,7.472542839506018e-05,0.00018015773292855958,0.0004164984874211225,0.0009237702738012807
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,39,1.0837099665654447e-07,3.8678447977883155e-09,3.007683083045148e-08,1.0837099665654447e-07,2.008387233261936e-07,3.665499023049431e-07,6.591233400291938e-07,1.1682345872872698e-06,2.0416958979932466e-06,3.5196879954047917e-06,1.0051739954082114e-05,2.72727837029017e-05,7.043204398832299e-05,0.00017337387300031144,0.00040719944810866613,0.0009130376914733842,0.001954657145551503
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,41,2.348419953946152e-07,8.285991669296203e-09,6.503828728161028e-08,2.348419953946152e-07,4.35154104073078e-07,7.934297508656383e-07,1.4241888498381467e-06,2.517678938380631e-06,4.3850225574638775e-06,7.527189124868499e-06,2.125975908918047e-05,5.684809194148166e-05,0.00014415851293278788,0.0003471082111506761,0.000794177180262854,0.0017270616932056893,0.0035686718381213703
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,43,4.5547711086018234e-07,1.5887076968968925e-08,1.2587325773875126e-07,4.5547711086018234e-07,8.438529298500867e-07,1.537133407699159e-06,2.754200504706573e-06,4.856202622386604e-06,8.429029279289595e-06,1.4407377421955825e-05,4.024342375996791e-05,0.00010605143119248426,0.000264069237183638,0.0006219355144643521,0.0013861709673771492,0.002923506528169167,0.005830492373652649
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,45,8.100590848594199e-07,2.7931792004479985e-08,2.2338625355534434e-07,8.100590848594199e-07,1.500547444602003e-06,2.7306974992494045e-06,4.884069658987477e-06,8.589159309029807e-06,1.4857286138970755e-05,2.5286674621499104e-05,6.985254374278433e-05,0.00018141058261228,0.00044354129607913255,0.0010217773387281885,0.0022183831464193857,0.004537415300135209,0.008733686516693042
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,48,6.677077240787739e-07,2.0447783329043053e-08,1.7627170451500907e-07,6.677077240787739e-07,1.2617906610622205e-06,2.339660039165532e-06,4.258748021799178e-06,7.6129924795547e-06,1.3370132965610018e-05,2.307640727536963e-05,6.532609586961409e-05,0.0001730378621163329,0.00042943847658044446,0.0009992419999385394,0.002180098083595495,0.004456955427849407,0.008525774317549509
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,50,1.2131967042311663e-06,3.672549307026083e-08,3.1958860112459915e-07,1.2131967042311663e-06,2.2922837006659655e-06,4.246347919058497e-06,7.715623362855007e-06,1.3756670248849684e-05,2.4076996077410208e-05,4.137895357125315e-05,0.00011584467987792258,0.0003024014452560282,0.0007368942854121973,0.0016770941514135896,0.0035641474977069305,0.007066141146579894,0.01304489028823875
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,52,1.9083283895863937e-06,5.710340688665878e-08,5.016216446487198e-07,1.9083283895863937e-06,3.6051757419364904e-06,6.671985130515288e-06,1.2101414740094822e-05,2.1520204146984982e-05,3.753555110597148e-05,6.423374078134125e-05,0.00017784182853514287,0.0004574985487080986,0.0010946261715238978,0.0024366451613288187,0.005043978998184412,0.009697328881910057,0.017276599649078215
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,54,2.8175876582988292e-06,8.334024082970476e-08,7.390314696790352e-07,2.8175876582988292e-06,5.322147396528647e-06,9.840034255098299e-06,1.781569172652186e-05,3.1599480678808185e-05,5.492658201504286e-05,9.359328504458201e-05,0.0002562627752264153,0.0006496569161698612,0.001526188624616167,0.003322772024769967,0.006699681448318447,0.012490304910742234,0.021473984053512366
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,56,3.9864803932285145e-06,1.165550941608118e-07,1.043366066591134e-06,3.9864803932285145e-06,7.528963218030291e-06,1.3906749476310732e-05,2.513368022676773e-05,4.4463068942035136e-05,7.702063003418353e-05,0.00013068007095690587,0.00035384767671784746,0.0008840001056994586,0.002039002470203875,0.004341777971511478,0.008526753435114621,0.015414534776806169,0.025573422081903552
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,58,5.454920260497007e-06,1.5764864671392825e-07,1.4246110273821008e-06,5.454920260497007e-06,1.0300776849632626e-05,1.9008193248740583e-05,3.42921756091652e-05,6.0506713147167594e-05,0.00010445157112739667,0.00017646392227320672,0.00047252531628676675,0.0011633038416582384,0.0026344692110405257,0.00548645921916685,0.010494471655845633,0.01839597910955179,0.029450016821301647
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,60,7.259097801365862e-06,2.0736745501746377e-07,1.8916927585419624e-06,7.259097801365862e-06,1.370566769489325e-05,2.526685113021223e-05,4.5501785472263414e-05,8.007578618066199e-05,0.00013775748007587303,0.0002317358758992085,0.0006136498078514488,0.0014887284024587403,0.0033101159088380874,0.0067419112462891685,0.012560114943381558,0.02134810442081631,0.03297702905204543
