legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,2199.763032431832,2191.573798494691,2116.5536718729313,1959.5479983148095,1615.3575018670235,1131.308226322705,734.1204473787329,507.58626382692125,382.88920206802385,255.1622774585489,190.86813396892438,152.33594412337888,126.71879267505662,108.47327824480497,94.82144350546255,84.22118919706055
bravo_without_replacement | p=0.52 | alpha=0.0702666015625,2199.9998308060694,2199.5755196282125,2158.463702007436,1984.6143128098859,1594.170837279047,1170.9432394445357,881.6638758084914,701.4846181444989,581.5593544291024,432.6934943258506,344.22870764555637,285.66757646603924,243.97653970280226,212.83372346841932,188.8470981824919,169.86359002957656
