legend,0.52,0.55,0.57,0.59,0.62,0.7
bravo    | p=0.7 | alpha=0.058501953125,999.0,999.0,999.0,210.0,74.0,29.0
bravo    | p=0.55 | alpha=0.062400390624999996,1000.0,419.0,263.0,192.0,137.0,76.0
