legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.0252103805551488,4.444700789175396e-05,0.0023645034500070607,0.05316202754466842,0.9999999999999988,0.9999999999999988,0.9999999999999992,0.9999999999999992,0.9999999999999992,0.9999999999999992,0.9999999999999994,0.9999999999999996,0.9999999999999992,1.0000000000000004,1.0,1.0,1.0000000000000002
bayesian | a=500 | b=500 | critical_value=0.029909133912072994,7.944322429536772e-06,0.0011649299363397994,0.04298377076599567,0.999999999999999,0.9999999999999992,0.9999999999999992,0.9999999999999998,0.9999999999999996,0.9999999999999988,1.0000000000000002,0.9999999999999992,1.0000000000000004,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
bayesian | a=1000 | b=1000 | critical_value=0.03211784362886544,3.163997904914175e-06,0.0006691819364063539,0.04879235836917495,0.9999999999999988,0.9999999999999988,0.9999999999999994,0.9999999999999996,0.9999999999999992,0.9999999999999992,0.9999999999999992,0.9999999999999996,0.9999999999999992,1.0,0.9999999999999996,1.0,0.9999999999999998
