legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.18050781249999998,10183.720401162647,10012.157378706834,9740.639832775973,9523.503222878086,9231.291191867705,8846.254348281896,8351.031523136722,7732.129695344923,6984.99692636123,5166.151203257714,3203.840774633627,1583.239812662143,608.2523521902119,197.79143069524798,79.90641955671731,56.187609379730134
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.12002148437499999,10236.375965776111,10113.577593182916,9752.976193557843,9381.080678069417,8822.669468720796,8049.577413467676,7065.881832778303,5918.683549067573,4695.495482829211,2452.376857615374,986.6200978615184,332.7233466469769,132.0602634265609,84.84603577712625,71.38539282686413,64.19671733269783
