legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=1e-12,492.5341305055831,488.3210904822077,482.79460263476926,478.47936344395447,472.61755162536895,464.79372578983254,454.71510701093285,442.361949824478,428.0370765466417,395.6099337081278,361.6012772922113,328.82704110108716,298.6996232698407,271.73109772124616,247.92694808449843,227.04761253870862
bayesian | a=500 | b=500 | critical_value=1e-12,492.5404237911997,488.36224703338166,482.93997455747177,478.7488096642884,473.1061309072435,465.6501366671868,456.14917447157785,444.63562197837837,431.4373813593873,402.05177426574033,371.7715559297287,342.89950015481264,316.44607253513783,292.66850418157884,271.4787647997581,252.6653687630173
bayesian | a=1000 | b=1000 | critical_value=1e-12,492.5407992776312,488.36632282424176,482.95994976160483,478.7918292017967,473.19538668705565,465.82556767781165,456.4707330466875,445.1795993724919,432.28513481031854,403.71331248508613,374.4132278437397,346.53627201348525,320.9635634970928,297.92464174554334,277.3564796204237,259.0573114594413
