legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=1e-12,0.011081541406167348,0.17362098843176524,0.4821676772234889,0.6564399889600506,0.8024799418153382,0.9029927926654192,0.9597580000923848,0.9860275353458544,0.9959706096083164,0.9998131000476066,0.9999961839515916,0.9999999674419244,0.9999999998905124,0.9999999999998648,1.0000000000000002,0.9999999999999992
bayesian | a=500 | b=500 | critical_value=1e-12,0.01108154140615645,0.17362098843167775,0.4821676772233606,0.6564399889599354,0.8024799418152537,0.9029927926653679,0.9597580000923599,0.986027535345845,0.9959706096083136,0.9998131000476064,0.9999961839515918,0.9999999674419244,0.9999999998905124,0.9999999999998646,0.9999999999999996,0.9999999999999998
bayesian | a=1000 | b=1000 | critical_value=1e-12,0.01108154140615589,0.17362098843167315,0.48216767722335396,0.6564399889599297,0.8024799418152492,0.9029927926653656,0.9597580000923586,0.9860275353458442,0.9959706096083132,0.9998131000476062,0.999996183951592,0.9999999674419244,0.9999999998905122,0.9999999999998648,1.000000000000001,1.0000000000000009
