,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,20,0.0058278968516716,0.009487492611768397,0.018679127160318686,0.028254362142076557,0.04199310136691606,0.07221119363800117,0.23699994138770575
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,40,0.006399189428159496,0.012288089057923595,0.029313468434107162,0.048548816829037146,0.07686285639738635,0.13743147313960796,0.35912587395362133
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,60,0.0035321493874016247,0.007879944012830972,0.02216545477791387,0.0393444419908737,0.06470207891121907,0.1149764286906425,0.1977600565061061
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,80,0.004563751620191394,0.011010491827151903,0.03284073952026861,0.05829565866898349,0.09285134858795589,0.14802586215683985,0.12936798508449132
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,100,0.0017476930324240878,0.0048576741103915425,0.016806635859471293,0.03153776781619547,0.05130524320731879,0.07877653034411325,0.03942470562962364
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,120,0.002119219632326354,0.006374239849749457,0.023381208838877,0.04383850490258103,0.06896567647969654,0.09465923499734566,0.023620820771511626
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,140,0.0019606851482328715,0.006334653623916872,0.02429423730200681,0.04499823479442792,0.06752190180111546,0.08076746903953833,0.008977606221739301
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,160,0.001708917357492419,0.005929444949972504,0.023752277799236863,0.04341160218320884,0.06203483212446331,0.06445832138880218,0.0031432415368552818
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,180,0.003112594963083747,0.010810532149518617,0.040806681024216265,0.06888295769967842,0.08777027020065933,0.07211719299451824,0.0012408114625322732
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,200,0.0019534441724120524,0.007211222210455484,0.027869298682758625,0.04565364394725878,0.05427669993373919,0.03728819587964456,0.00023744478074060193
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,220,0.0015143787354784492,0.006005675799939303,0.024210131940574454,0.03904951979610518,0.044065545928301336,0.0261100460775269,7.03977196907173e-05
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,240,0.0012117563805839615,0.00516812025460692,0.021757187229305357,0.03457099991923667,0.037039905003087244,0.01892930991210669,2.154523449322725e-05
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,260,0.0009819741212459328,0.004507357600668747,0.019827563013495197,0.031036873120530335,0.031563982996876225,0.013899022205036018,6.632621434638766e-06
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,280,0.0017118177681490633,0.007873636588870926,0.032604413331934486,0.0470243464078728,0.04247595479312242,0.014662332624541979,2.3627525414990114e-06
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,300,0.0010452336372178052,0.005121207894421132,0.021719472208533045,0.030344584376853185,0.025482371401464695,0.007289147024893823,4.129846597540383e-07
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,320,0.0016934334992540034,0.008312739719438692,0.033138924628641875,0.04258318801722837,0.03168222823478999,0.007067964883882524,1.320082371281136e-07
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,340,0.0009962954806342177,0.0052113095204746294,0.021259226359278665,0.02642342141569646,0.018234576100414485,0.0033537049582355086,2.1449170895215345e-08
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,360,0.0007462561029388243,0.004207846008039164,0.017925232426368263,0.021894025427901184,0.014279355889985655,0.00224026645935063,5.6930436532952625e-09
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,380,0.0012442413619254073,0.007036064699912254,0.02817180919375094,0.03161296059659355,0.018230535411530246,0.0022202389073070474,1.814628587131631e-09
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,400,0.0007374089164955065,0.004450792899720289,0.01824784173315469,0.019790208221629257,0.010565316291110238,0.0010554332808035542,2.8641382542879903e-10
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,420,0.0011732165165682432,0.007100961776403327,0.02732501850541988,0.027178016094855907,0.01279667077802687,0.0009871294832743324,8.403128218423665e-11
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,440,0.0006803106731682082,0.004397368027842483,0.017317685071089686,0.016625287039951822,0.007231131149127989,0.0004552870358453051,1.2531863386624855e-11
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,460,0.0010694867602360158,0.00693426556970779,0.025611898955360524,0.02252059052482916,0.008621821901442082,0.000417384661720303,3.5276185398288525e-12
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,480,0.0006148541243655882,0.004260853101242269,0.01610390440285989,0.013653658379813862,0.004819716504166077,0.00018959793858865353,5.053400581444465e-13
bayesian | a=1 | b=1 | critical_value=0.007714843750922852,500,0.0009613344163086632,0.006684669210177795,0.023677693524851412,0.01836334029108671,0.005694164306393903,0.0001714744279494359,1.3730392202511223e-13
