legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,499.9145228525457,498.23543889289465,490.25856006108904,479.8863252111208,462.2483188667565,435.70631519145417,400.4112076482697,358.8108057590419,315.0004066148361,236.3575481916454,180.65174764385773,144.249403157058,119.63877752888628,102.04493799753322,88.88152291518978,78.68320194849305
bayesian | a=500 | b=500 | critical_value=0.09375000000081249,499.97347740003363,498.95885025776334,492.8061222176592,484.09330715390684,468.6843681508794,444.9161374565342,412.8423025097387,374.7163730975068,334.3312343497072,261.0492017252983,207.6724438608081,171.28062153569368,145.60089490904232,126.57549633538244,111.939845696667,100.37346251487787
bayesian | a=1000 | b=1000 | critical_value=0.13867187500072264,499.97980145372566,499.088270577411,493.3848303791574,485.14213196740786,470.41214856082667,447.5222540868997,416.46791078974417,379.4010279217257,339.9953234379665,268.0989617661967,215.30575992447635,178.98498273664035,153.04313595901286,133.51314988109078,118.22746640088243,105.96238063727516
