legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.027832031250944335,500.0,500.0,500.0,500.0,500.0,500.0,500.0,378.0,301.0,214.0,164.0,132.0,111.0,96.0,84.0,75.0
bayesian | a=500 | b=500 | critical_value=0.09375000000081249,500.0,500.0,500.0,500.0,500.0,500.0,485.0,390.0,325.0,244.0,193.0,163.0,141.0,120.0,108.0,98.0
bayesian | a=1000 | b=1000 | critical_value=0.13867187500072264,500.0,500.0,500.0,500.0,500.0,500.0,482.0,394.0,334.0,251.0,203.0,171.0,147.0,129.0,115.0,102.0
