legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,1.1591327506795406e-24,9.324307031579775e-17,2.026136171284192e-12,1.5988821264175402e-10,8.375918109883277e-09,2.9256411090796675e-07,6.841180132960104e-06,0.00010755293542871415,0.0011451911657202175,0.04438336414190931,0.4456337514046946,0.9510224876056569,0.9998129740379447,0.9999999836476191,0.999999999999978,1.0
bravo    | p=0.55 | alpha=0.05,2.958763168577775e-09,5.631272259628398e-05,0.0058058612456611085,0.03731837321916378,0.16642025803639157,0.46054937129604373,0.7889871754400334,0.9576236788091838,0.9960540608332558,0.9999972903483003,0.9999999999503553,1.0000000000000002,1.0000000000000004,1.0000000000000004,0.9999999999999999,1.0000000000000007
bravo    | p=0.51 | alpha=0.05,2.003073535279647e-17,2.2026558327193845e-09,3.376496117697992e-05,0.0011721442177010074,0.01784992118567016,0.12363184947405095,0.41597047164424805,0.7687476321333895,0.9539530490264624,0.9998377714969742,0.9999999835124843,0.9999999999999646,0.9999999999999998,1.000000000000001,0.9999999999999998,1.0000000000000007
