legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.058559570312499996,741.6051346873091,729.9611944712412,714.4178846511094,702.6726416519895,687.143255756839,666.6744337259993,639.8260602062985,604.8961599587004,560.1033529545621,437.153145798272,286.0466224631917,160.66884711236582,92.26928813519973,61.27836667266446,45.615156385663155,36.30284814936005
bravo_without_replacement | p=0.55 | alpha=0.0644130859375,749.8695266058749,746.9702986382102,730.5693928640922,706.8872580241748,664.6847663753408,601.0119803405851,520.4203170648796,434.54238457366245,356.04744907177945,244.0024712861098,181.19490682467944,143.78092501027498,119.14257187618718,101.70444036875189,88.71597728453392,78.6679197311807
bravo_without_replacement | p=0.52 | alpha=0.18245898437499997,749.9870644866529,748.8545271155573,737.6266718284377,718.134410607957,680.8752153251086,623.0189428180494,549.5274449918548,471.7030920381667,400.6883799688444,296.3739120365125,232.66244934359153,191.34854595359315,162.4795942451033,141.18346038723885,124.82377307519334,111.8362022111692
