legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.058559570312499996,24.50488496595886,30.36491369458497,36.067621154429204,39.79071425139383,44.37019640284523,50.1501650757441,57.66537652049066,67.70035895890742,81.13571116639842,117.07741138824336,142.12027007189945,127.1289768368044,89.32987725643387,61.204945248599586,45.61472234183337,36.30284763431316
bravo_without_replacement | p=0.55 | alpha=0.0644130859375,182.18678386495148,280.6288535988095,357.8663454079736,384.5431360851439,398.4758192187751,398.57843290098697,384.7892173319335,358.0810928166128,321.3917220793816,240.85348346379948,181.11387167510185,143.78039278839753,119.14257105797421,101.70444036848717,88.71597728453393,78.667919731181
bravo_without_replacement | p=0.52 | alpha=0.18245898437499997,336.34894869584775,459.3469805059771,500.5385626672452,505.60690998716143,500.6102693738342,485.32183265588776,459.4256452745154,423.54207534156234,380.5762332756923,294.9270614885577,232.63452170901087,191.34841224754157,162.47959409854258,141.18346038720696,124.82377307519334,111.83620221116993
