,0.5,0.55,0.7
0.005,0.0021409279264203427,0.030087714374327258,1.0000000000000477
0.01263157894736842,0.006548691026318452,0.059876653581064906,1.0000000000000497
0.02026315789473684,0.01178005785629105,0.0844958913424502,1.000000000000091
0.027894736842105264,0.017293369602613178,0.10560454433165227,1.0000000000000608
0.035526315789473684,0.022977106812647568,0.12435585323941448,1.0000000000000684
0.0431578947368421,0.029023700576140964,0.1421744884921378,1.0000000000001432
0.05078947368421052,0.03498827795557037,0.15834992856691488,1.0000000000001341
0.05842105263157894,0.04070889618092404,0.1732250630648095,1.0000000000000306
0.06605263157894736,0.045873262840855904,0.18700535661217332,1.0000000000000786
0.0736842105263158,0.0539177237572964,0.20297149779222778,1.0000000000000837
0.08131578947368422,0.057840681667741055,0.212669137693451,1.0000000000000948
0.08894736842105264,0.06565723942852478,0.22786604223288476,1.0000000000000866
0.09657894736842106,0.0717317644980756,0.23899326518597266,1.000000000000064
0.10421052631578948,0.07927191520640633,0.2528630297336575,1.0000000000001392
0.1118421052631579,0.08092631722443618,0.25861790457181183,1.0000000000001446
0.11947368421052632,0.09289425427067345,0.27592100619594995,1.000000000000097
0.12710526315789472,0.09595952880243187,0.28328559425418215,1.0000000000000955
0.13473684210526315,0.10509048463385508,0.2957343350387406,1.000000000000041
0.1423684210526316,0.11333797425258003,0.30819626095022246,1.0000000000000349
0.15,0.11595192690177886,0.31434125561315795,1.0000000000000178
