,0.7,0.58,0.52
0.005,1.000000000000043,1.1059268122729686e-15,2.071236604824854e-30
0.01263157894736842,1.0000000000000322,1.9534992013145518e-08,2.723673793876719e-20
0.02026315789473684,1.0000000000000377,1.543092258484595e-05,5.138392628073848e-16
0.027894736842105264,1.0000000000000453,0.0007169079852736967,1.9518991208302095e-13
0.035526315789473684,1.0000000000000444,0.009213775297661752,1.1793529221450703e-11
0.0431578947368421,1.0000000000000517,0.05649886187833842,2.5269846460764994e-10
0.05078947368421052,1.0000000000000413,0.21896699320857219,2.7931884058665178e-09
0.05842105263157894,1.0000000000000477,0.7291576280578352,1.973279193466133e-08
0.06605263157894736,1.0000000000000102,1.000000000000086,1.0110374730998401e-07
0.0736842105263158,1.0000000000000346,1.0000000000000868,4.001188105494987e-07
0.08131578947368422,1.0000000000000193,1.0000000000000853,1.3150489138855596e-06
0.08894736842105264,1.0000000000000218,1.0000000000000817,3.717304629813073e-06
0.09657894736842106,1.000000000000029,1.000000000000079,9.313618988584385e-06
0.10421052631578948,1.000000000000015,1.0000000000000802,2.1049929555247155e-05
0.1118421052631579,1.0000000000000122,1.000000000000081,4.39783985888496e-05
0.11947368421052632,1.0000000000000038,1.0000000000000788,8.46943282736507e-05
0.12710526315789472,1.0000000000000457,1.0000000000000706,0.0001535798712655062
0.13473684210526315,1.0000000000000593,1.0000000000000646,0.0002651570846212477
0.1423684210526316,1.0000000000000007,1.000000000000077,0.0004371380323479529
0.15,1.0000000000000182,1.0000000000000666,0.0006900991615291298
