,0.5,0.55,0.7
0.005,4.755956206185395e-08,0.0023134236575762736,1.0000000000000155
0.01263157894736842,4.793332043014296e-06,0.03417578887929543,1.0000000000000038
0.02026315789473684,3.787587815769692e-05,0.10387148398557444,0.9999999999999899
0.027894736842105264,0.00013919405436589184,0.19734542549372577,1.0000000000000067
0.035526315789473684,0.0003495346883048955,0.30536281531542697,0.9999999999999931
0.0431578947368421,0.0007126342007330748,0.418768533442177,0.9999999999999969
0.05078947368421052,0.001249984210756737,0.5314669653780839,0.999999999999998
0.05842105263157894,0.0020079603236012235,0.6471651666052972,1.0000000000000313
0.06605263157894736,0.00300901109462727,0.7543954949448873,1.0000000000000133
0.0736842105263158,0.00423234551724211,0.8792260427200828,1.000000000000062
0.08131578947368422,0.005758942608821238,0.9359937355883446,1.0000000000000437
0.08894736842105264,0.00755835402690176,1.0000000000001767,1.0000000000000786
0.09657894736842106,0.009571212872495122,1.000000000000179,1.0000000000000813
0.10421052631578948,0.011966645720087191,1.0000000000001767,1.0000000000000797
0.1118421052631579,0.014642147430145757,1.0000000000001792,1.0000000000000646
0.11947368421052632,0.017579028149592873,1.0000000000001787,1.000000000000096
0.12710526315789472,0.020709697200282005,1.0000000000001728,1.0000000000001008
0.13473684210526315,0.024281825116250107,1.0000000000001814,1.0000000000000826
0.1423684210526316,0.028044052979414993,1.0000000000001765,1.0000000000000664
0.15,0.031951248820452,1.0000000000001745,1.0000000000001004
