,0.5,0.7,0.58,0.52
0.005,0.0034261567956461307,1.0000000000000844,1.0000000000000797,0.00928652605830688
0.01263157894736842,0.007950785339582184,1.000000000000082,1.0000000000000695,0.02041592646676996
0.02026315789473684,0.012360427955128053,1.0000000000000284,1.0000000000000748,0.03064135437280149
0.027894736842105264,0.01910918203186082,1.0000000000001719,1.0000000000000788,0.04368777133758398
0.035526315789473684,0.02205869739262339,1.0000000000001312,1.0000000000001072,0.05142221760474516
0.0431578947368421,0.028736728658524894,1.000000000000112,1.0000000000000773,0.06397785065446902
0.05078947368421052,0.03423103240741142,1.0000000000000404,1.0000000000000624,0.07427280946384862
0.05842105263157894,0.03737871392262664,1.0000000000000606,1.000000000000084,0.08204916347716963
0.06605263157894736,0.04455396632970474,1.000000000000066,1.0000000000000795,0.09473507047588937
0.0736842105263158,0.04944932532611571,1.0000000000000908,1.0000000000000904,0.10421440240587539
0.08131578947368422,0.05886209259519428,1.0000000000000682,1.000000000000098,0.1184792392249303
0.08894736842105264,0.061737947031148946,1.0000000000000075,1.0000000000000735,0.12572803935996635
0.09657894736842106,0.06540301621532262,1.0000000000000857,1.0000000000000926,0.13366406023356384
0.10421052631578948,0.06968750329974388,1.0000000000000804,1.0000000000000833,0.1423624024296453
0.1118421052631579,0.07873893930481493,1.0000000000000775,1.0000000000000795,0.156142012856449
0.11947368421052632,0.0839160174866826,1.0000000000000875,1.0000000000001072,0.16560101847726577
0.12710526315789472,0.0874095811905713,1.0000000000000824,1.000000000000117,0.1733006780081787
0.13473684210526315,0.09022606436827117,1.0000000000000788,1.000000000000124,0.1803656279207529
0.1423684210526316,0.1049253015509751,1.0000000000000782,1.0000000000001181,0.19882346868001657
0.15,0.10879397677591257,1.000000000000074,1.0000000000001104,0.20675257866070768
