,0.5,0.55,0.7
0.005,0.0021409279264203427,0.0021409279264203427,0.0021409279264203427
0.01263157894736842,0.006548691026318452,0.006548691026318452,0.006548691026318452
0.02026315789473684,0.01178005785629105,0.01178005785629105,0.01178005785629105
0.027894736842105264,0.017293369602613178,0.017293369602613178,0.017293369602613178
0.035526315789473684,0.022977106812647568,0.022977106812647568,0.022977106812647568
0.0431578947368421,0.029023700576140964,0.029023700576140964,0.029023700576140964
0.05078947368421052,0.03498827795557037,0.03498827795557037,0.03498827795557037
0.05842105263157894,0.04070889618092404,0.04070889618092404,0.04070889618092404
0.06605263157894736,0.045873262840855904,0.045873262840855904,0.045873262840855904
0.0736842105263158,0.0539177237572964,0.0539177237572964,0.0539177237572964
0.08131578947368422,0.057840681667741055,0.057840681667741055,0.057840681667741055
0.08894736842105264,0.06565723942852478,0.06565723942852478,0.06565723942852478
0.09657894736842106,0.0717317644980756,0.0717317644980756,0.0717317644980756
0.10421052631578948,0.07927191520640633,0.07927191520640633,0.07927191520640633
0.1118421052631579,0.08092631722443618,0.08092631722443618,0.08092631722443618
0.11947368421052632,0.09289425427067345,0.09289425427067345,0.09289425427067345
0.12710526315789472,0.09595952880243187,0.09595952880243187,0.09595952880243187
0.13473684210526315,0.10509048463385508,0.10509048463385508,0.10509048463385508
0.1423684210526316,0.11333797425258003,0.11333797425258003,0.11333797425258003
0.15,0.11595192690177886,0.11595192690177886,0.11595192690177886
