,0.5,0.7,0.58,0.52
0.9,0.9014103616051712,1.0000000000001754,1.0000000000000382,1.0000000000003113
0.925,0.868649930380339,1.0000000000001832,1.000000000000047,1.0000000000003078
0.95,0.7949686067331894,1.000000000000142,1.0000000000000104,1.000000000000279
0.955,0.78001491755313,1.0000000000001612,1.0000000000000264,1.0000000000002935
0.9573631578947368,0.7752367458016474,1.0000000000001585,1.0000000000000235,1.000000000000288
0.9597263157894736,0.7700506560992392,1.000000000000158,1.0000000000000164,1.0000000000002873
0.9620894736842105,0.7618594462916161,1.0000000000001477,1.0000000000000016,1.0000000000002787
0.9644526315789473,0.7449796861995819,1.0000000000001545,1.0000000000000135,1.0000000000002713
0.9668157894736842,0.7331335804775464,1.0000000000001539,1.0000000000000069,1.0000000000002722
0.969178947368421,0.6037320998903266,1.0000000000000029,1.0000000000000315,1.0000000000002438
0.9715421052631579,0.5843625773223273,1.000000000000004,1.0000000000000384,1.0000000000002511
0.9739052631578947,0.5740917468234171,1.0000000000000022,1.0000000000000495,1.0000000000002565
0.9762684210526316,0.5556389815831676,0.9999999999999982,1.0000000000000464,1.0000000000002507
0.9786315789473684,0.5459197527539794,1.0000000000000009,1.0000000000000406,1.0000000000002522
0.9809947368421053,0.50778861268075,1.0000000000000315,1.0000000000000577,1.000000000000253
0.9833578947368421,0.48726338622103155,1.0000000000000417,1.0000000000000682,1.0000000000002598
0.9857210526315789,0.39277802682205354,1.000000000000099,1.000000000000112,1.0000000000002778
0.9880842105263158,0.3699939043880812,1.0000000000000835,1.000000000000092,1.0000000000002724
0.9904473684210526,0.32436184834134074,1.0000000000000553,1.0000000000000802,1.000000000000261
0.9928105263157895,0.2508726113438962,0.9999999999999426,1.0000000000000437,1.0000000000002218
0.9951736842105263,0.1956610317783933,1.000000000000037,1.0000000000000393,1.0000000000002207
0.9975368421052632,0.11658545674724745,1.0000000000001057,1.0000000000001041,1.0000000000002436
0.9999,0.007334290087441622,1.00000000000007,1.0000000000000675,1.0000000000002371
