legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,14.0,17.0,19.0,19.0,19.0,22.0,22.0,24.0,27.0,32.0,37.0,35.0,27.0,24.0,19.0,19.0
bravo_without_replacement | p=0.55 | alpha=0.05,135.0,191.0,256.0,290.0,311.0,311.0,290.0,256.0,223.0,168.0,135.0,112.0,97.0,84.0,76.0,70.0
bravo_without_replacement | p=0.51 | alpha=0.05,832.0,888.0,898.0,898.0,894.0,888.0,876.0,860.0,834.0,755.0,641.0,548.0,474.0,418.0,374.0,341.0
