legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,47.0,60.0,72.0,82.0,92.0,108.0,130.0,155.0,196.0,339.0,482.0,394.0,223.0,138.0,97.0,72.0
bravo_without_replacement | p=0.55 | alpha=0.05,317.0,552.0,783.0,846.0,869.0,871.0,846.0,783.0,678.0,447.0,315.0,240.0,191.0,160.0,135.0,118.0
bravo_without_replacement | p=0.51 | alpha=0.05,985.0,991.0,991.0,991.0,991.0,991.0,989.0,987.0,983.0,963.0,878.0,739.0,625.0,544.0,478.0,426.0
