,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,6,0.015578143768760874,0.019715877430155262,0.027612710432179437,0.034146798775699566,0.04209260274116681,0.056695792414579185,0.11749769954070279
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,10,0.005827757630057299,0.007967348916408542,0.012383628686752414,0.01628326806179435,0.02124268345609492,0.030783864941342307,0.07254297195796255
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,13,0.004728394186291444,0.00671404308842935,0.010948883572686398,0.014775310873376793,0.01970001483432432,0.029226610813766853,0.0693497843269235
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,17,0.0017591936224962777,0.002698873501614888,0.0048856560939202695,0.007011444028485276,0.009894829264776545,0.015796576292166135,0.04263269591984922
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,20,0.0015126490169419353,0.0024105608512718798,0.004579076058802892,0.006744862885542219,0.009729012741474493,0.01590229691959594,0.04321885231356431
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,23,0.0011956432209375598,0.001979303408833936,0.003945629440067559,0.005965344614975988,0.008795025810611538,0.01471894320496817,0.04028348067591153
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,25,0.0018558803326091697,0.0030679633328020905,0.006065817953894591,0.009084084412335333,0.013218142608581021,0.021547382179410414,0.052562133438213005
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,28,0.001197193133665817,0.0020559917849298066,0.0042661480771602105,0.006557936307300893,0.009753806082234808,0.016280069622454808,0.03998952106410667
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,31,0.0008634497734570296,0.001540533277379676,0.003354948486053973,0.005293829432905078,0.008048328291801354,0.01375491564859718,0.03402222968643798
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,34,0.0006407406268034121,0.0011877171664781592,0.0027148944566210654,0.004397473407552803,0.006834062745645336,0.011959510042026344,0.029787671153796692
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,36,0.0009677975554443302,0.0017915262305749145,0.004061763589296218,0.006516894778993247,0.009995422708579752,0.01703740177424844,0.037811362872279
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,39,0.0006150432526343821,0.0011829527000235059,0.002815239737068637,0.004636852090717758,0.0072700181514445865,0.01268906352163656,0.028355752437675207
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,42,0.0004415205773040551,0.0008823801965446267,0.0022043742143825064,0.0037272488774058917,0.005973978724802794,0.010677307228364316,0.024025331350975395
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,44,0.0006577051259693995,0.0013126717739308617,0.0032527243205724326,0.005447875843664057,0.008617546810674712,0.015001512671143573,0.03007009086948161
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,47,0.0004144934101708058,0.0008596309880426781,0.0022362289941921577,0.0038450953270541123,0.006217824156986607,0.011084180007750149,0.022370385633320784
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,50,0.00029649727321911167,0.0006390057261947153,0.00174520803825518,0.003080792230524193,0.005093072818437788,0.009297601161399114,0.018893586555173827
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,52,0.0004412900391327133,0.000949818462264161,0.002573088182928871,0.0044993300904376385,0.007340792741662212,0.013051873321932217,0.02362132224680508
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,55,0.0002781118904233075,0.0006220885541497025,0.0017694414713216966,0.0031766510408036573,0.005298618711502996,0.009647798667011431,0.01757952782115587
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,57,0.00039993645268414515,0.000893433110866704,0.0025207006597358773,0.0044826149507011396,0.00737900973054727,0.013085502454079715,0.02123156880385282
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,60,0.00024708899157713905,0.0005736767553486831,0.0016995274461618064,0.003103089191367517,0.005222409104030101,0.009484374346240157,0.015492513951502009
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,62,0.00035171305059058573,0.0008155427437694312,0.0023965503150452177,0.00433439369455162,0.007199035712349523,0.012732883139041343,0.018517284961431867
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,65,0.00021561248915430496,0.0005196389149235944,0.0016035224485018425,0.0029777525071793326,0.005056575707116053,0.009159341175020593,0.013409423526821633
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,67,0.0003055030471915836,0.0007353493325669721,0.002250866039875857,0.004140357212473137,0.006938585028531024,0.012239991327986883,0.015951031015467857
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,70,0.000186556469866317,0.00046675046806371435,0.00150039705784486,0.002833883497545463,0.0048556684610507155,0.008772519802294607,0.011508030132427032
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,72,0.000263713651224704,0.0006589667482777984,0.0021012184639333364,0.003931157903755678,0.006647350095432354,0.011695375656638304,0.013654531567995043
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,74,0.0003229633225004113,0.0008060093747006258,0.0025493601879345534,0.004724442564401686,0.007883787100013575,0.013507688149165486,0.014034063480512208
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,77,0.0001866975578014484,0.00048434540056103336,0.0016089790779032528,0.003061791389740116,0.0052240397856561,0.009166956667655412,0.009586064463131852
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,79,0.0002574863425176846,0.0006671643182023083,0.00219844267253536,0.004143900537806078,0.006977378461506275,0.011922827766032897,0.011093232209933319
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,82,0.00015406576966075494,0.0004149935800051062,0.0014363489462496878,0.0027801992965144815,0.004786493789493448,0.008376969320938468,0.007844257682895152
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,84,0.00021507850340121828,0.0005786292598081272,0.001986597256736937,0.003808848199587954,0.006471174892169943,0.011028300649371537,0.00918672812056999
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,87,0.00012962167045442466,0.00036254726762760547,0.0013075025622203932,0.0025743297707081884,0.0044722321922448845,0.007806244099487728,0.006544156898756869
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,89,0.00018167823798967994,0.0005075329206091028,0.0018156693043584905,0.0035409935572964703,0.006070563712803098,0.010317882108760529,0.007693304739807688
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,91,0.00022083423244885188,0.0006161714361348654,0.0021865823923943734,0.004223938354463269,0.007145956471900526,0.011826488390313694,0.007842279828641715
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,94,0.00012676615843880808,0.0003677526525258203,0.0013709686961452126,0.002719790283379991,0.004705021746889405,0.007975480504217093,0.005321642278280884
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,96,0.00017407123889592098,0.0005043819236156959,0.001865205875229217,0.0036651933003650416,0.006256879860720318,0.010327010455699084,0.006127039899134426
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,99,0.0001036898345244588,0.00031240156245322843,0.0012137250629265309,0.0024494167380252527,0.004275817644029028,0.007228458233387312,0.004315160380255115
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,101,0.00014436794623764408,0.00043444417730039667,0.001674327646040847,0.0033469092240948337,0.005765419884285569,0.00949000996944701,0.005036491563484344
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,103,0.00017452930729177352,0.0005245867710475887,0.0020054889455932675,0.003970831457207035,0.006749850329666533,0.010817556936732744,0.005103332282622111
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,106,9.970085067420657e-05,0.0003116206725888494,0.001251723122324824,0.0025454242243852098,0.004424673410154305,0.0072632908544823585,0.003447272946668827
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,108,0.00013650448088205143,0.00042615371611334025,0.0016980426550987032,0.0034202439511194084,0.005866777233750401,0.009376456299766427,0.003955184504617753
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,110,0.00016313893782227533,0.0005087079938661414,0.0020107047423490085,0.0040115290666881695,0.006789989097947059,0.01056538174479335,0.003960516543216753
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,113,9.24003733336645e-05,0.0002996381560536172,0.001244501096662631,0.0025501525749624596,0.004414143901809457,0.007035374812425819,0.002652854876655852
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,115,0.00012585531122418403,0.00040765496594759033,0.0016795470832524323,0.0034089066675709917,0.005822477572221594,0.009034686994037998,0.003026914882934457
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,118,7.439837514522752e-05,0.0002506251081580266,0.001085113542762566,0.002262161418513011,0.003951388465300488,0.006280433430953137,0.0021164530904222963
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,120,0.00010308170736199698,0.00034685407047963825,0.0014897128240972382,0.0030761103260244383,0.005301957014613146,0.008204047242365333,0.0024560094179288685
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,122,0.00012406855838722116,0.00041699474976399315,0.0017765957636433067,0.003633586200476671,0.0061797805002039114,0.009309086505480098,0.0024753938840422793
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,125,7.055442091712634e-05,0.00024664213862629495,0.0011043737489063537,0.002320101754038522,0.004035440371572149,0.006226830349368074,0.0016652431565778083
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,127,9.63329779763659e-05,0.0003363783129769599,0.001494111331612901,0.0031089970368177646,0.005335845556409372,0.008015099074621394,0.001903603719689175
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,129,0.00011483819412162233,0.00040054278238189965,0.0017648474520615199,0.003637369774190605,0.006159770774079323,0.00900719803844393,0.0018996199386219228
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,132,6.485553790088594e-05,0.00023529798144738008,0.0010897000390134323,0.0023070130526724767,0.0039956404381140675,0.005984958217771808,0.0012692657915611325
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,134,8.819693375502069e-05,0.0003196248267513626,0.0014683733175156488,0.003079083018923194,0.005261961192741375,0.007672365984731023,0.0014446126917575643
truncated_bayesian | a=1 | b=1 | critical_value=0.06532421875,136,0.00010478780185116257,0.00037932654361472526,0.0017286757477691487,0.0035903502362057997,0.006054078552145942,0.00859263978477043,0.0014362548870449792
