legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.059476562499999996,19970.573064099746,18232.739390429106,7803.566706522049,1644.6414899089295,292.5161119819933,124.88834566619602,41.30097185502242
