legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.0868134536743164,22.12603828105173,26.32396845410621,30.990416332290675,34.380740328310516,38.84955571193968,44.78348182057916,52.618396247630756,62.694777507878854,74.95405427294713,101.77728415117356,118.0450073238858,111.66542036259506,88.09574855180259,64.12655668190354,48.035131383422154,38.015121389957635
bravo    | p=0.55 | alpha=0.09977807617187501,154.14370139541006,216.79072251033267,256.83327054229864,270.5353704871841,278.57418931444687,280.56452124332645,276.3922493567968,266.1425823837854,250.26771878999946,207.03563107985238,163.28504649174923,130.8385235730927,108.7452586235578,93.10245910577605,81.462908515825,72.46824271636177
bravo    | p=0.52 | alpha=0.27026171874999994,245.10179122776108,310.3650013519163,333.05362249798833,337.14731116736215,336.52412940552375,331.1463648099227,320.87465759336555,305.64786844208004,285.81945533609957,237.76580882119134,192.37687674468324,158.7639824356825,135.07043264044466,117.76566724745499,104.5568008220565,94.03671465276676
