legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,173.0,64.0,44.0,34.0,27.0,22.0,19.0,16.0
bravo    | p=0.55 | alpha=0.065388671875,1000.0,1000.0,1000.0,1000.0,871.0,459.0,320.0,248.0,204.0,151.0,122.0,101.0,88.0,75.0,69.0,63.0
