legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,32.0,40.0,47.0,52.0,60.0,67.0,75.0,87.0,103.0,140.0,163.0,148.0,113.0,80.0,60.0,47.0
bravo    | p=0.55 | alpha=0.05,247.0,346.0,388.0,398.0,402.0,402.0,398.0,388.0,371.0,312.0,245.0,192.0,156.0,133.0,114.0,99.0
