legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,5449.057291836822,5372.355854409946,5265.370695329356,5182.1047025508615,5069.433117353427,4917.05052481524,4711.358970387287,4435.334646259954,4070.2814894465155,3030.3836143262706,1728.6024572719855,678.233195154438,197.49118472797227,74.41627591302624,48.647004815648394,38.32224191061259
bravo    | p=0.55 | alpha=0.05,5499.436601151225,5481.6088500688265,5364.19431182947,5183.0274419900925,4842.069690331386,4292.004127465922,3538.0848045721514,2666.0860146463715,1819.071134465912,660.3675411515197,255.36815308740944,162.99335871995476,131.92572914404835,112.31007270529777,97.82590494719487,86.6546046389226
bravo    | p=0.51 | alpha=0.05,5500.0,5499.999999999981,5499.9999999860065,5499.999999717879,5499.999995298186,5499.999935097206,5499.999256686513,5499.992926713386,5499.9440054329225,5497.971191788624,5464.349444563464,5192.412217656864,4160.83088739668,2359.073212421432,944.1374920201489,448.45337268444655
