legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,495.58636953220054,489.07289801033613,480.15231941818143,473.32048395771574,464.21791394163006,452.1542016705342,436.2972062124614,415.723150915874,389.564147546911,319.1738380623388,232.20382085647532,151.33187301264516,95.83937372967947,64.96892055533054,48.26869548582021,38.31637679892017
bravo    | p=0.55 | alpha=0.05,499.9680717732891,499.18093788069433,494.7603283525955,488.3234237612126,476.3368485189442,456.5521542956858,427.715812650692,390.60208151564734,348.23625029644876,264.6757772477543,201.2494312273314,159.536649203981,131.82992488015626,112.30900193990419,97.82590049489635,86.65460463265373
bravo    | p=0.51 | alpha=0.05,500.0,499.99999999999994,499.9999999999493,499.9999999989747,499.99999998276314,499.9999997583801,499.99999717055687,499.99997226975034,499.99977215096146,499.9908712591187,499.81512420520323,498.0634762315011,489.0879996748921,464.5524172419677,425.8580756229162,384.99783982790484
