legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03613281250092773,170.0,260.0,300.0,320.0,320.0,320.0,300.0,280.0,260.0,210.0,160.0,130.0,110.0,90.0,80.0,80.0
bayesian | a=500 | b=500 | critical_value=0.10742187500078515,270.0,350.0,370.0,370.0,370.0,360.0,340.0,310.0,290.0,240.0,190.0,160.0,140.0,120.0,110.0,100.0
bayesian | a=1000 | b=1000 | critical_value=0.15722656250068556,280.0,330.0,370.0,370.0,370.0,360.0,330.0,310.0,290.0,240.0,200.0,160.0,140.0,130.0,110.0,100.0
