legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,180.4042600954066,149.72446351099407,127.5846516270241,115.97266950678588,104.14811293236063,92.30233544753335,80.6387465456563,69.34281403949144,58.58253750174923,39.35360482476138,24.347852636211783,14.368216652132006,8.773814639484534,5.937252395359447,4.449984203438924,3.571656052236502
bravo_without_replacement | p=0.55 | alpha=1,114.88650920285278,76.09724831205095,51.896699498361976,41.20996472251859,31.952585674039298,24.364600741890815,18.487138076720072,14.159079905170026,11.08672484016857,7.4346604368714875,5.5468553944917325,4.439864737107616,3.7148200263479065,3.2021158057623365,2.8195185711085036,2.5224197866142117
bravo_without_replacement | p=0.52 | alpha=1,103.28786752346622,62.68088691938534,39.6621526025463,30.49285152570306,23.167442613499624,17.629352084622788,13.628965696644066,10.819193127788775,8.856714967957071,6.446668423576687,5.075555627763088,4.196358172773195,3.5829663747975244,3.12930622270269,2.779284572212951,2.500483749863406
