legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,4.745362816201019,28.784513860357798,61.68775212175439,74.54061948926594,81.1339985084239,81.16573561026257,76.0161573525967,67.7214983325634,58.10814498896314,39.33092038521319,24.347378138533326,14.36821254242662,8.773814625565532,5.93725239534217,4.44998420343959,3.5716560522364467
bravo_without_replacement | p=0.55 | alpha=1,6.481327281967093,13.22991205677254,19.928444978855605,21.62057278086753,21.366250788084788,19.403171846883378,16.50069634853379,13.48825729324548,10.897620933208351,7.426198487922167,5.546687247633366,4.439863332097406,3.7148200216994476,3.202115805756544,2.819518571108448,2.5224197866139897
bravo_without_replacement | p=0.52 | alpha=1,8.101887955306077,13.373416705545182,16.69917805300353,17.009061326487004,16.17179994005448,14.474040207841762,12.409332926882614,10.420085400964549,8.747267873766711,6.4419846078431675,5.075465648775551,4.196357440444971,3.582966372425282,3.129306222699822,2.779284572212951,2.500483749863406
