legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,129.30482225553754,193.5495160999456,243.56169103273737,260.38890058449135,269.2992487273639,269.9710514500659,262.7384807426212,248.50944275971844,228.98195204993908,184.6350365993156,148.8463717263785,126.264745764288,113.03284693742764,105.73858012580178,102.1557732219041,100.66798058767093
