,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.05,500,0.012826664195968307,9.987976493247656e-06,0.0014148488137167559,0.012826664195968307,0.028012106703978478,0.049519199800842705,0.07097474729122794,0.08259020433059738,0.0781170583228539,0.060114358260559414,0.019233470355060983,0.002717328567678802,0.00016943503063975525,4.6081193208053485e-06,5.2980081927355247e-08,2.4330188754494704e-10,4.1048767488328117e-13
bayesian | a=1 | b=1 | critical_value=0.05,400,0.01782352179631157,4.320574718337826e-05,0.002673785841368355,0.01782352179631157,0.03587644309396208,0.061322828107192556,0.08915132116137595,0.1103968811726309,0.11659869123942623,0.10517045175305183,0.05355780419837754,0.014715952660239055,0.0021963197967030503,0.00017787349820076945,7.69496315315709e-06,1.7158656670084104e-07,1.8632121286724504e-09
bayesian | a=1 | b=1 | critical_value=0.05,300,0.024875993884637758,0.00017912327579112981,0.0050134056093789885,0.024875993884637758,0.04628740012948633,0.07656502832582149,0.11276287600370076,0.148092218574574,0.17369552393589008,0.1822255569663769,0.14447052027692076,0.07481356867247288,0.02564574173042533,0.005872032748483752,0.0008968222826607823,8.987387774377446e-05,5.721038568199778e-06
bayesian | a=1 | b=1 | critical_value=0.05,200,0.030954476379061683,0.0006452715167347613,0.008357739039488108,0.030954476379061683,0.05310761920291624,0.08455694829100056,0.12511229451143302,0.17227250764271615,0.22106913515343365,0.2647933301508269,0.31105193800565956,0.2835391035186111,0.20408591527685485,0.11803233711021661,0.055568859865776296,0.021377468730640153,0.006668358208294473
bayesian | a=1 | b=1 | critical_value=0.05,100,0.04272072399165788,0.0031254632873909194,0.016816510274029712,0.04272072399165788,0.06451285208598709,0.0940933129920069,0.13267206773523407,0.18101893604337957,0.23923759551340026,0.30659481041083275,0.46134764882119794,0.623640198127389,0.767889797664618,0.875913042674252,0.9435265696097747,0.9785324855614881,0.9933259188895144
