0.001,0.004241971356311453
0.00482051282051282,0.013578215963557105
0.00864102564102564,0.021320609066578088
0.012461538461538461,0.028539660305005196
0.01628205128205128,0.03448145279381315
0.020102564102564103,0.0423077393292684
0.023923076923076922,0.047007091440373315
0.027743589743589744,0.051486253462859136
0.03156410256410256,0.05795156992588657
0.03538461538461538,0.06680129764857944
0.039205128205128205,0.07037955488860304
0.04302564102564103,0.07478004246645337
0.04684615384615384,0.07912924026265532
0.050666666666666665,0.08525737585881456
0.05448717948717949,0.08953035397851165
0.0583076923076923,0.09532011827864355
0.062128205128205126,0.09955305988081169
0.06594871794871794,0.10815189734700424
0.06976923076923076,0.11184279448822075
0.07358974358974359,0.11677464513219667
0.07741025641025641,0.11939034410234173
0.08123076923076923,0.1240269897764517
0.08505128205128205,0.12747721761022157
0.08887179487179486,0.13640573011734697
0.09269230769230768,0.1411648938137158
0.09651282051282051,0.14469803455260602
0.10033333333333333,0.14774404936864943
0.10415384615384615,0.15196941914256104
0.10797435897435897,0.15505979634008019
0.11179487179487178,0.1685134583381281
0.1156153846153846,0.1713360233574341
0.11943589743589743,0.1743594432581979
0.12325641025641025,0.17871566999128316
0.12707692307692306,0.18370511146954435
0.13089743589743588,0.18584307796308888
0.1347179487179487,0.1888288513978393
0.13853846153846153,0.19115733813968505
0.14235897435897435,0.19769182822140544
0.14617948717948717,0.206683632088122
0.15,0.21236716716430884
