,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.05,500,0.0006399246779362028,1.9954272449349935e-08,1.844976568897726e-05,0.0006399246779362028,0.0028187495538792716,0.010284320911380315,0.03122039721991564,0.07928461504433104,0.1695946935724015,0.3083724342388595,0.6608610872412962,0.9096165573653038,0.9884837395655114,0.9993616069180994,0.999985822736346,0.9999998841172718,0.9999999996833349
truncated_bayesian | a=1 | b=1 | critical_value=0.05,1000,0.0002657927414511256,1.1291286163481016e-11,1.045180875109814e-06,0.0002657927414511256,0.0023148613445329266,0.013601247059481925,0.05438989693518018,0.1497109082452827,0.2880478455613501,0.3957030016557849,0.3059947337102725,0.0895805799034854,0.011512739068468131,0.000638390654192173,1.4177263426036493e-05,1.1588272796611213e-07,3.1666550754887867e-10
truncated_bayesian | a=1 | b=1 | critical_value=0.05,1500,0.0001504880569780162,1.520538253900833e-14,1.049743734894793e-07,0.0001504880569780162,0.002224694356401765,0.01779906266804197,0.0779857172505811,0.19001920525285654,0.2629300186675414,0.21250147685478066,0.031783845121746764,0.0008010862047563329,3.5212159853380827e-06,2.4277076887734983e-09,2.27788630142913e-13,2.4646540600061363e-18,2.5165343930932023e-24
truncated_bayesian | a=1 | b=1 | critical_value=0.05,2000,9.364979402310067e-05,2.5571156304709202e-17,1.2703528911340085e-08,9.364979402310067e-05,0.002198608863632872,0.022093301168598665,0.09639036252870024,0.1859961638011297,0.16276005310666095,0.06672954262003247,0.001331347587763384,1.7751137898985748e-06,1.5003363112273143e-10,6.74826584212464e-16,1.3016661834911455e-22,8.29739698277145e-31,1.2664312426593914e-40
