legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,8.738210777165133e-05,0.0008408786905493239,0.003167042802189906,0.005864879872571562,0.010578979085977573,0.018671798846895377,0.03240302277916568,0.05549578342598184,0.09378590262213857,0.24805237845094222,0.5277238140459525,0.8177488821072655,0.9644444910032923,0.9970002525938982,0.9999039083538646,0.9999989678836755
bravo    | p=0.55 | alpha=0.05,1.6237903384576113e-05,0.0009512185322738501,0.010630736284477929,0.030049131204735374,0.07407772470173986,0.1577663113377325,0.28958886885716184,0.4601860390914707,0.6403592206667238,0.9016201354447007,0.9873977962482668,0.9993183108065309,0.9999857310180631,0.999999894087554,0.9999999997471711,0.9999999999998266
bravo    | p=0.51 | alpha=0.05,1.2762310597773466e-22,5.2736156700811214e-17,9.188534108700005e-14,2.7464749239720356e-12,6.602730306653678e-11,1.2806079600834387e-09,2.0090360346860282e-08,2.555031739939136e-07,2.639032307563351e-06,0.00015172963339558647,0.0038595212601446444,0.04400795033375383,0.23123572856153873,0.5997838024525965,0.896265722061336,0.9890725694897982
