legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
kaplan_wald | alpha=0.05,23.0,24.0,25.0,26.0,27.0,27.0,28.0,29.0,29.0,31.0,33.0,35.0,37.0,39.0,41.0,44.0
