legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.002685546875994629,0.005379317374524244,0.015873972382066382,0.04960009391128206,0.1038365512418942,0.2155744310655997,0.398093614967502,0.6198175029384468,0.8131825179443545,0.9317134111074824,0.9966944261436552,0.999964370466742,0.9999999253944192,0.9999999999731984,0.9999999999999994,0.9999999999999988,1.0
max_sprt | alpha=0.0156337890625,0.011738800507741823,0.022928347609798786,0.04921815668552836,0.08921641366997242,0.17584691565007715,0.3310826148772969,0.5425494325848741,0.7517819262417837,0.8982995254650272,0.9936266068058,0.9999088106955932,0.999999742312354,0.9999999998733864,0.9999999999999898,0.9999999999999994,1.0
bravo    | p=0.7 | alpha=0.05832865464687347,0.0116842653525498,0.028080674080975518,0.050195796714826865,0.06706622407498439,0.08958309342903872,0.11964628684758365,0.15980553277946916,0.21347686975742103,0.2851242818982746,0.5007170511154104,0.7828184583269845,0.9610982452056548,0.9980412180117304,0.9999790199513384,0.9999999614718494,0.9999999999900684
bravo    | p=0.55 | alpha=0.05953515625,0.00018221272448533878,0.005714411571460971,0.04927411794755245,0.12453835353749518,0.2672767968137526,0.47410329443688304,0.6948011682666863,0.8638628311423298,0.955153516566664,0.998254205004654,0.9999849336819396,0.9999999747638904,0.9999999999927518,0.9999999999999988,0.9999999999999992,0.9999999999999996
bravo    | p=0.52 | alpha=0.15904492187499997,1.3916324737849689e-05,0.002916658294325361,0.04949910651464826,0.14257449300314667,0.3169954105708233,0.5499215758235579,0.7685392858201705,0.911246463079619,0.9754694810539136,0.9993624357790618,0.9999965023605304,0.9999999964038776,0.9999999999993846,0.9999999999999998,1.0,0.9999999999999996
clip     | alpha=0.0449013671875,0.005666851906616815,0.016728970871016505,0.049602861349086466,0.10024964144957567,0.2044208174130128,0.3779643971101728,0.5959175862513635,0.794084283425479,0.9214216348807928,0.9957942182103992,0.9999492154715348,0.9999998797548492,0.9999999999507736,0.9999999999999972,1.0,0.9999999999999998
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,0.011086893886962478,0.027139915302392525,0.049038820782991634,0.06583736149464006,0.08833271513152252,0.1184537632809626,0.15878826354303302,0.21279839010051985,0.2849923798620787,0.5021870800718932,0.7849103962126663,0.9618653219386912,0.9981035853868202,0.9999799628638636,0.9999999637254824,0.999999999990786
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,0.0001422021505781692,0.0052670787434081455,0.04911044997273923,0.12645070915039738,0.2731399243731878,0.4837011724128133,0.7048406116975301,0.8708342700887052,0.9583947774075012,0.9984629442849604,0.9999874998828804,0.9999999803720548,0.9999999999947388,1.0,0.9999999999999996,0.9999999999999992
bravo_without_replacement | p=0.52 | alpha=0.13758203125,9.50931787034104e-06,0.0027140251479191154,0.04947665419472301,0.14406447300041605,0.3210536961337032,0.5557509415054214,0.7737358770638256,0.9142477756647284,0.9766083253474784,0.9994093158259386,0.999996856590222,0.9999999968660034,0.9999999999994804,1.0,1.0,1.000000000000001
truncated_bayesian | a=1 | b=1 | critical_value=0.060556269531250005,0.014622504222948097,0.02769919559284573,0.04976281726252391,0.07692894007497014,0.13484915851570026,0.2486053370651683,0.4291289126403479,0.6438105034436746,0.8275388090461663,0.9840547550059108,0.999648119248538,0.9999984237802654,0.9999999987466508,0.9999999999998459,1.0,0.9999999999999992
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0030517578224389654,0.005658167800999679,0.016656771051399188,0.04929030881165725,0.0996218167520402,0.20333004821925674,0.3764681323647899,0.5943951473417294,0.7929790420044341,0.9208630925945984,0.9957491034355672,0.9999484913079542,0.9999998776434188,0.9999999999497589,0.9999999999999956,0.9999999999999994,0.9999999999999992
