legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,1.1933596786036102e-14,2.5485940683018464e-10,5.751833129914803e-08,6.198368193227968e-07,5.41738604102687e-06,3.8688341744409036e-05,0.00022721983275739776,0.0011036618036468823,0.004455984774205617,0.04251567654905829,0.20567235781225748,0.9999999999999993,0.9999999999999996,0.9999999999999997,0.9999999999999994,0.9999999999999994
bravo    | p=0.55 | alpha=0.05,3.814638910610081e-10,9.600559123175493e-07,5.7872979315017e-05,0.00033016968501911414,0.0015491145910155478,0.006016636941567528,0.019464051534664326,0.05277414655249204,0.9999999999999997,0.9999999999999998,0.9999999999999996,0.9999999999999994,0.9999999999999994,0.9999999999999997,0.9999999999999996,0.9999999999999994
bravo    | p=0.51 | alpha=0.05,1.681329746647072e-64,1.4156602835817218e-52,6.000087009226164e-46,6.208311094811948e-43,4.330176033048632e-40,2.1128165577571384e-37,7.436946832196467e-35,1.9377647194766097e-32,3.819938227686232e-30,6.906506098437488e-26,4.952076993733527e-22,1.5378926966334325e-18,2.2068073523105737e-15,0.9999999999999997,0.9999999999999996,0.9999999999999994
