legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,999.9999999999911,999.9999998088555,999.9999568612515,999.9995351223855,999.9959369604693,999.9709837436918,999.8295851254319,999.1722536472648,996.6580114193458,968.1132425882063,845.7457316408069,365.8257007490828,288.1779116704576,255.9076107754782,250.36237386328997,250.0072968233373
bravo    | p=0.55 | alpha=0.05,999.9999997139021,999.9992799580658,999.9565952655138,999.7523727362357,998.8381640567383,995.4875222938243,985.4019613490017,960.419390085631,469.81485139368584,401.7763928733986,315.35821235556375,264.64595609596745,251.47284173710042,250.05757207917523,250.00073817413295,250.00000246886844
bravo    | p=0.51 | alpha=0.05,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999999983,499.99999999961716,499.99999986749276,499.9999767957373
