legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,500.0,500.0,500.0,500.0,500.0,500.0,480.0,480.0,460.0,460.0,440.0,420.0,280.0,180.0,140.0,100.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,500.0,500.0,500.0,500.0,500.0,500.0,480.0,420.0,380.0,320.0,260.0,220.0,180.0,160.0,140.0,120.0
