,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,60,0.036459398153202184,0.004344938951994037,0.016827453060136777,0.036459398153202184,0.05173228257245279,0.0716893036923662,0.0970843124275278,0.12855791989152424,0.16655294329037568,0.21123101580309844,0.31947842625129497,0.44699507656009296,0.5818353334220078,0.7093629536879829,0.8166861104342525,0.8965024821717986,0.9484877946641149
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,280,2.725688035230678e-09,4.222051777575463e-17,5.483401415298257e-12,2.725688035230678e-09,3.921227848050852e-08,4.283854275644073e-07,3.5884240180957494e-06,2.3223709568280158e-05,0.00011679368068348408,0.0004582780483422709,0.003379101205093031,0.009320374169085993,0.009390122916070828,0.003283771033698021,0.0003668258588998456,1.1558220438187154e-05,8.546443270676078e-08
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,300,2.220081943396955e-10,9.604593137975822e-20,1.387440467234053e-13,2.220081943396955e-10,5.177659688598616e-09,8.642665848055708e-08,1.04741494497647e-06,9.32022890927049e-06,6.141652164674333e-05,0.0003015492567960274,0.0030478546458038197,0.00968099171197197,0.009400084451381656,0.002617263228239485,0.0001876929014055197,2.9396312073012816e-06,7.803022035860107e-09
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,320,9.540107396033329e-12,3.606512154440943e-23,1.3298072547972483e-15,9.540107396033329e-12,4.0900578773185146e-10,1.1591159198292685e-08,2.2200780699203614e-07,2.9238442311227316e-06,2.6828088068102352e-05,0.00017314625460942946,0.0025658415538928054,0.009656304930054307,0.008941083940111623,0.0018774864323639119,7.76049949026269e-05,5.044079524830282e-07,3.5781663865971655e-10
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,340,2.3023694678557877e-14,3.6032740082664583e-29,3.038011345507825e-19,2.3023694678557877e-14,2.540256112015005e-12,1.638448469612864e-10,6.421297020181993e-09,1.5750204612468935e-07,2.4723952694127273e-06,2.5246762765533785e-05,0.0007541985372998874,0.004347965563680197,0.004673060929545113,0.0008393545461553793,2.056412751266683e-05,4.894164069923304e-08,6.308715814802452e-12
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,360,1.137569946145486e-16,1.0490447229215624e-36,6.790387770282631e-23,1.137569946145486e-16,3.987781564888666e-14,6.7776408764718805e-12,6.001298730354135e-10,2.9188123912701062e-08,8.10784926981469e-07,1.3232578954603005e-05,0.0007677453022661436,0.00613489227588886,0.006566588235378998,0.0008266470255000505,9.496027279775808e-06,6.383415201026297e-09,1.028749520483447e-13
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,380,2.7204702611186587e-21,0.0,3.0346440117640145e-30,2.7204702611186587e-21,7.584944109772327e-18,6.856292360823077e-15,2.398362497290655e-12,3.6536990994981274e-10,2.6306272786914712e-08,9.478893182581802e-07,0.00017811205473093722,0.0028475141208965226,0.0038259890542039305,0.0003599501841832032,1.590463223923813e-06,1.5349836857141864e-10,5.1185526977276276e-17
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,400,1.4587997142289673e-40,0.0,0.0,1.4587997142289673e-40,1.2163896380280151e-32,3.783052938959605e-27,9.149189754367286e-23,3.909571545527148e-19,4.3696413505059685e-16,1.6000649177213821e-13,1.2605255232506919e-09,3.5478835329755036e-07,4.2864722553487e-06,1.9185555377316697e-06,1.7940518394065496e-08,7.932764789575939e-13,5.384775303255486e-22
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,420,0.0,0.0,0.0,0.0,1.0445252848487143e-22,2.155928106869375e-17,2.430577292701817e-13,4.000240141819704e-10,1.487739948584461e-07,1.5885706723309507e-05,0.007208323128335355,0.07017566935758077,0.022473606919780176,0.0004129090063999761,3.1100662199891273e-07,1.4599679873615407e-12,0.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,440,0.0,0.0,0.0,0.0,3.699278018459285e-15,1.6369669242452384e-10,3.5085711285150794e-07,9.585764325763343e-05,0.005098054005279335,0.06691406078155544,0.37381654014192683,0.10940467571952171,0.0014439585351197434,8.686447492440705e-08,1.9654178033447563e-17,0.0,0.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,460,0.0,0.0,0.0,0.0,1.2018703537493344e-08,5.685928409481869e-05,0.010242452756226565,0.18442964667272418,0.5744911775212593,0.587462955318835,0.057603008344189154,2.109275796673406e-05,1.8077830722450596e-14,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,480,0.0,0.0,0.0,0.0,0.003511277664418094,0.30132656244338846,0.8218619218071523,0.6274021107860671,0.16535177748957794,0.006450498566617281,8.088704754929372e-11,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,500,0.0,0.0,0.0,0.0,0.929355332312971,0.6021028314294535,0.031860876433936744,2.863523584675273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,60,0.0006924619345166123,2.8535163217104532e-05,0.00021047497145527591,0.0006924619345166123,0.0012067571965667869,0.0020495089187838643,0.0033942530692334296,0.005484513111323925,0.008650570960590439,0.0133247196285701,0.029491273553347495,0.059632002642152376,0.11042675606544616,0.18769373204627052,0.2934997641687534,0.42338974925045253,0.5655126167753158
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,80,0.0020023072855134337,6.188388859375425e-05,0.0005605741318785027,0.0020023072855134337,0.003578299551709986,0.006166874129438155,0.01025599662349455,0.016468677430685592,0.025545530950011993,0.038292968500271085,0.07774908952026058,0.1380763483861359,0.21460045637941216,0.29173359525111636,0.34629805111888473,0.3578890561388595,0.32061033326174376
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,100,0.0034568318158703223,7.833729493796983e-05,0.0008864624386274773,0.0034568318158703223,0.006342363372318738,0.011093033873330596,0.01850936856916504,0.029480597336818314,0.04484289314936275,0.06516622532896092,0.12011214927492926,0.18472887589724807,0.23681408854919625,0.2523238197790683,0.22237332563643417,0.16094710116744698,0.09471673257668702
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,120,0.004640914809458101,7.50226344787228e-05,0.0010826814337375253,0.004640914809458101,0.008754446920425608,0.01554192055479813,0.025988725783970757,0.04095896761441223,0.06087018706672596,0.08532774502118153,0.14078761207393903,0.18387392070143985,0.18949766373894264,0.15321103915209497,0.0963238839851438,0.0465058549287288,0.016949384568055524
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,140,0.0023498509884176785,2.0289877563955584e-05,0.00044755602575503916,0.0023498509884176785,0.004794141990522552,0.009067338097711814,0.015912865825451747,0.025930727220987042,0.0392533107438723,0.055211832009495546,0.0876058660224526,0.10330980764165665,0.08995899774896003,0.057234091832670815,0.026203927189058347,0.008455872066819865,0.0018704899598277474
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,160,0.003466181290991335,1.897706206964492e-05,0.0005785022399567038,0.003466181290991335,0.007376484361287361,0.014328889788943915,0.02543491710794104,0.041291675165491995,0.06133990038135218,0.08340328218522519,0.11818965852656407,0.1170858120529465,0.0804240617391998,0.0377948861925056,0.011919432756422188,0.002455834986038174,0.00031857983009038606
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,180,0.003884525274378134,1.3024019011060957e-05,0.0005646816745443359,0.003884525274378134,0.008616994605946693,0.017136728776573493,0.030593021989649662,0.0490726028731316,0.07076445982124002,0.09175473119796941,0.11201799420577492,0.08876816146735228,0.045112351775847735,0.014426412715511872,0.0028247819828269294,0.0003259959097924612,2.102511260802473e-05
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,200,0.004027644199922003,7.752852585202909e-06,0.0005011688491789297,0.004027644199922003,0.009358447877303024,0.01910032311986547,0.034294754521565315,0.0542267398948017,0.07555039308610383,0.09275347809928236,0.09546320590751238,0.05859475751719516,0.02108605903489119,0.004333143944750513,0.0004895760962579264,2.882787673265832e-05,8.199392205311573e-07
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,220,0.003993004202477148,4.070255348617428e-06,0.0004160747834370458,0.003993004202477148,0.009780168124246093,0.02055582067385412,0.03714132153207508,0.057759734155804716,0.07735321868704417,0.08920544548880383,0.07550414415986585,0.034577520118709675,0.008368427790662457,0.0010324109481335097,6.1620127497672e-05,1.650624013488518e-06,1.77889009895503e-08
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,240,0.0038293232749763944,1.8686423748726618e-06,0.00032514750754095026,0.0038293232749763944,0.009965640383422602,0.02166329228352304,0.0394219525691162,0.06013672028947377,0.07694339597850552,0.08255265552009362,0.05575843265675448,0.01820045503429329,0.0027803677478295966,0.00018922763076157384,5.336920307551486e-06,5.6061821828415456e-08,1.8679076198326135e-10
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,260,0.003568082377121057,7.334136024879395e-07,0.00023854525946537827,0.003568082377121057,0.009964959704788274,0.022526322233724028,0.041329632910657485,0.06164438452056559,0.07478792836491759,0.07376874437033532,0.038301000015022194,0.008416588907337312,0.0007492987667926993,2.5257698451057514e-05,2.9114569494780695e-07,9.82129129860636e-10,7.592387014988896e-13
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,280,0.0032317156109292837,2.370865966352783e-07,0.00016279974549948483,0.0032317156109292837,0.009809294152110317,0.023219878692527524,0.043012218002521696,0.06247272785761193,0.07118798604072835,0.06359175316103426,0.02420526411450427,0.003329538124878749,0.00015587665329564346,2.2599003933902156e-06,8.754016211089822e-09,7.149706762182603e-12,8.311306740435651e-16
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,300,0.002837411679242357,5.96095882784852e-08,0.00010167635963463167,0.002837411679242357,0.009515960045865468,0.023800751680016132,0.044593288205367274,0.0627427277155826,0.0663335538209498,0.05263211455252795,0.013812316279312713,0.0010816277938531678,2.325053142495615e-05,1.1977135397537864e-07,1.1818867093799777e-10,1.5238169741946497e-14,1.289759459297577e-19
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,320,0.0023998206968941648,1.066727033830413e-08,5.6607282986922377e-05,0.0023998206968941648,0.009090499875111359,0.02431285543216189,0.046185575144766636,0.06251627188939171,0.060335895804785884,0.04144380303622554,0.0069114966419140346,0.0002713544075794759,2.2259229216496965e-06,3.1079659751648376e-09,5.133137003998065e-13,5.09568465015928e-18,7.385913159550536e-25
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,340,0.001933620722750288,1.1777570092587603e-09,2.6945224694047792e-05,0.001933620722750288,0.008527229789554353,0.024790077423186077,0.047903231755428106,0.061795092846051086,0.0532551690635704,0.03057779886248381,0.002898498560616418,4.785827015936713e-05,1.1512564911796043e-07,2.8897485533081387e-11,3.9363608247962376e-16,7.13269905007942e-23,1.8584209688472354e-33
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,360,0.0014564252579998352,6.270729678829247e-11,1.0239085397394956e-05,0.0014564252579998352,0.007808759721903006,0.025256966222058565,0.04987657137469432,0.06050737849943068,0.04513454701328093,0.02061764022780465,0.0009483030545094945,5.1105816558342375e-06,2.417359601311388e-09,5.45303481749626e-14,1.4698246367179768e-20,5.145744950514865e-31,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,380,0.0009922709531241581,1.0035180780430436e-12,2.755217750019314e-06,0.0009922709531241581,0.006905108050399396,0.025725991691971175,0.05227409591973926,0.05847499529010848,0.036056863089750674,0.012181391520952784,0.00021497890629430753,2.5667431084684813e-07,1.2164463445719818e-11,6.0292517625173406e-18,3.4467023818338844e-28,0.0,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,400,0.0005752039955016139,1.618654504173431e-15,4.169043741201739e-07,0.0005752039955016139,0.005774469374311117,0.026186920229536337,0.05534158482778502,0.0553451288277173,0.026252327193539066,0.005852313885522691,2.7398455268330357e-05,3.775587740856898e-09,4.520071871092128e-15,5.384232203277236e-25,0.0,0.0,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,420,0.0002499330969264927,4.665014846710381e-21,2.114732037949393e-08,0.0002499330969264927,0.00437321248019681,0.026573759193484054,0.059482235389482496,0.05045331413000276,0.0163025560481745,0.001980023851211517,1.3089804644204129e-06,5.508086701024216e-12,1.8896949699359675e-21,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,440,5.950149503713645e-05,0.0,7.559110073685586e-11,5.950149503713645e-05,0.0027025295006453966,0.026655527296378632,0.06544656522766905,0.04256803600569981,0.0074579190597152305,0.0003467264684859985,9.09047528298141e-09,1.4269505182743017e-17,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,460,2.6081098795303985e-06,0.0,0.0,2.6081098795303985e-06,0.0009819205492798187,0.025604163892090238,0.0748653706396191,0.02962406388666523,0.0017203501980551494,1.460105948870539e-05,2.181144062476458e-13,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,480,0.0,0.0,0.0,0.0,0.0018034957256464537,0.1284053056970761,0.1570820725205912,0.011043069881768744,6.104347772297615e-05,6.024073247492809e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.09416845703125,500,0.0,0.0,0.0,0.0,0.8529688166464385,0.46023775009896567,0.021660380490015896,1.853556473391573e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
