legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo_without_replacement | p=0.7 | alpha=0.05953515625,43.0,48.0,71.0,95.0,130.0,133.0,41.0
bravo_without_replacement | p=0.55 | alpha=0.054657226562499994,295.0,406.0,301.0,228.0,180.0,136.0,83.0
