legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,5439.251280848849,5351.236156597257,5231.099976010115,5138.954738453682,5015.645302973455,4850.83204232823,4631.132326045175,4340.2142766107,3960.8850648577386,2905.624227555797,1625.9146070547406,625.6494018631237,181.23121517829742,69.87352529380408,46.34114720370164,36.665177503545486
bravo_without_replacement | p=0.55 | alpha=0.06831542968749998,5498.0664056370215,5456.1497466896235,5241.484360886529,4957.11476821091,4480.513003200565,3795.253269845635,2957.6404931343113,2092.9849690382744,1342.4811942059168,459.78370899849034,200.26118718703083,140.63547099502685,115.7019029110106,98.86975708038406,86.32431985621805,76.60196707098332
bravo_without_replacement | p=0.52 | alpha=0.21562890624999997,5499.29992072076,5465.405275703036,5244.864252726597,4936.307018574437,4416.164253141117,3679.0872204628267,2804.348650048534,1937.248375925666,1220.17002291987,436.16202761486716,223.74882645390593,171.2074677513583,144.96998440962014,126.0898128011943,111.6093637928388,100.1866615225781
