,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,9,0.001953125,0.0007566806425781253,0.0013526054605946878,0.001953125,0.0023341651730904513,0.0027799058836357133,0.0032997635918021345,0.0039043059123133462,0.004605366583984379,0.005416169448144901,0.007427658739644925,0.010077695999999999,0.013537086546263554,0.01801439850948199,0.023762680013799945,0.031087100296429592,0.04035360699999998
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,11,0.00439453125,0.0016855061313427741,0.003038492906679906,0.00439453125,0.005249770890797732,0.006244780576999265,0.0073977399964612065,0.008728466297567714,0.010258454065825203,0.012010897368206134,0.016284399020797532,0.021767823359999994,0.028704038312697237,0.037354656749261854,0.04799110855587037,0.0608809772205277,0.07626831722999995
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,14,0.0032958984375,0.0011263394722698093,0.0021842145489810367,0.0032958984375,0.0040144683015676825,0.004863135363899332,0.005860030965316788,0.007024809331743258,0.008378592358262733,0.00994386997472733,0.01380474101310265,0.01880739938303999,0.025157137706473865,0.033049009593714936,0.042646050849351747,0.05405061862420227,0.06726865579685998
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,17,0.00249481201171875,0.0007596455778289694,0.0015846563921439382,0.00249481201171875,0.0030982642662082476,0.0038222428389712896,0.004684934257033776,0.0057060278262764325,0.00690657841332045,0.008308797225034031,0.011811023503347663,0.016400052262010877,0.022252673482085858,0.029510386038496695,0.03824719599634282,0.04843089172710387,0.059880315101838194
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,19,0.003753662109375,0.001131523449690931,0.0023804388483881405,0.003753662109375,0.00465974397726871,0.00574169604651693,0.0070235158987907035,0.008530270795439221,0.010287633680612005,0.012321290728247164,0.017315783976812493,0.023688295670926535,0.03155257611266885,0.04091991349343929,0.051653504887303095,0.06342474034972916,0.07567992851769935
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,22,0.002355337142944336,0.0006326145364654196,0.0014316298301593458,0.002355337142944336,0.002981167508465431,0.003740899268744736,0.004654703888557022,0.005743757037274845,0.007029772585073944,0.00853439671743046,0.012281045149537815,0.017123171190225602,0.023136075347382185,0.030289007795950767,0.03840205584606914,0.04711013980238767,0.0558452113986147
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,24,0.003325045108795166,0.0008841354868295427,0.002017807686084584,0.003325045108795166,0.004206850584268655,0.0052726026926256195,0.0065474205602801434,0.00805660560815622,0.009824736942549001,0.011874572473457825,0.016893399944657675,0.023205978860534108,0.03078005759110996,0.03940687295235297,0.04866108401636742,0.05788655924642779,0.06622312731582768
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,27,0.002008773386478424,0.0004759155891378082,0.0011683930952932585,0.002008773386478424,0.0025912953219782878,0.003307473423427476,0.004177757489281561,0.005223009876707528,0.006463715238429695,0.007918995649686988,0.011535747273411306,0.01615049270068345,0.02173000344342723,0.02808392560494242,0.034831482473313455,0.04139700589612112,0.04704900162544287
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,29,0.0027835071086883545,0.0006528697015171128,0.0016164227082902292,0.0027835071086883545,0.003589256927829728,0.004575750379073166,0.0057681737542794945,0.007191075007777353,0.008867042674627028,0.010815141055210978,0.015575586069571655,0.0214841609720761,0.028376345377051866,0.035864243030982304,0.043322767475705445,0.04992857859663083,0.0547634861874521
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,32,0.0016611118335276842,0.0003471448730807955,0.000924564652516529,0.0016611118335276842,0.0021839239139797607,0.002835350631981122,0.0036356699915222586,0.0046050642557273315,0.00576253021664842,0.007124550068443182,0.010506212940765494,0.014769895211501637,0.019788822879489215,0.025247631442820932,0.030632292772178243,0.03527065545316642,0.03843305842787285
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,34,0.002287840412463993,0.0004733395627240798,0.001271360496708126,0.002287840412463993,0.003006703522054546,0.0038988650258320085,0.004989362165669241,0.006301938088379749,0.007857334918202355,0.009671303063155194,0.014099714834534371,0.01952879750289368,0.02568514926001595,0.03204719057390228,0.037869467915577514,0.04228236469995914,0.04446426187313416
