,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | min_stop=50 | alpha=1,500,2.2803784346209105e-07,1.0041344057409475e-13,1.2917482961058155e-09,2.2803784346209105e-07,2.180273169792719e-06,1.6804409743003287e-05,0.00010465919069074988,0.0005277809914295418,0.0021587923725766844,0.0071733938615335625,0.04272105762288404,0.11308841389657509,0.13631691040354285,0.07828065718534301,0.02300499954058353,0.0037342177552674573,0.00034645476955978916
bravo    | p=0.7 | min_stop=50 | alpha=1,250,0.0004510938281411168,3.7966888577923954e-07,3.6308141994488194e-05,0.0004510938281411168,0.001368558035474011,0.003766297290308454,0.009418986351891777,0.021445072734174852,0.044537807676404105,0.08455653988582887,0.23530882416538845,0.47518525190804506,0.727257947314062,0.8998921537524754,0.9755366344254792,0.9962297915875848,0.9996532544057055
bravo    | p=0.55 | min_stop=50 | alpha=0.211482666015625,500,0.01730006017318861,6.066303888001389e-06,0.0013678803428192074,0.01730006017318861,0.045166295392413555,0.09657237583851863,0.17004429721161837,0.24819020825675406,0.30266866532717435,0.3113758512208993,0.2072397047059526,0.08063860168848212,0.01970357604407117,0.0030707563239309307,0.00029732483865665385,1.7121113183612514e-05,5.560069221934014e-07
bravo    | p=0.55 | min_stop=50 | alpha=0.211482666015625,250,0.029835848252931355,0.00022281205899037074,0.005661177295628417,0.029835848252931355,0.05951417593700989,0.10851339567415917,0.1814561994587091,0.2793651656340476,0.3978330209482298,0.526983053225117,0.7656198943330021,0.9173567664122183,0.9802365677919114,0.9969285758028011,0.9997026726019751,0.9999828788837631,0.9999994439930767
