,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=500 | alpha=0.11021716308593749,10,0.010133187128853482,0.01402836229621891,0.02222763286772071,0.02969744180519443,0.039173488724483195,0.05802432656749916,0.146644649247384
clip     | n_total=500 | alpha=0.11021716308593749,15,0.0012311247080669667,0.0019124657605066298,0.003543421555008953,0.005199456924568626,0.007470361729205413,0.012385204906548276,0.038455828891797966
clip     | n_total=500 | alpha=0.11021716308593749,20,0.0027752982172005196,0.004534708886606441,0.008931743679547046,0.013521128020925763,0.019889745100278473,0.033673593862874544,0.10111797888072668
clip     | n_total=500 | alpha=0.11021716308593749,25,0.00284925764869844,0.004863837746750872,0.010066142326971339,0.015582181894227321,0.0232377462713893,0.039501023793961615,0.10784463663144989
clip     | n_total=500 | alpha=0.11021716308593749,30,0.002535562158912088,0.0045236301071185266,0.009838304784141104,0.015569912853981554,0.023529543151122736,0.04011465976633635,0.0989670145102459
clip     | n_total=500 | alpha=0.11021716308593749,35,0.0021394180903397996,0.003992257412226853,0.009131676264537068,0.014778877597113743,0.022634324071032698,0.038691829425854044,0.08596906824210343
clip     | n_total=500 | alpha=0.11021716308593749,40,0.0017617319537143715,0.0034416814258286226,0.008287634887617855,0.013722220682160424,0.021302996778336403,0.03651111165294602,0.07285579077118218
clip     | n_total=500 | alpha=0.11021716308593749,45,0.0014329268147226244,0.00293351660007635,0.007444634310229233,0.012616552506852972,0.019859119553985997,0.03412531117579767,0.06099164302004631
clip     | n_total=500 | alpha=0.11021716308593749,50,0.0011577108626857583,0.002486249075039892,0.0066571255967732565,0.011553196310777067,0.0184437252185055,0.031776780599974984,0.05073391641776064
clip     | n_total=500 | alpha=0.11021716308593749,55,0.0009317354440234101,0.0021012688522649126,0.005943260867508154,0.010567770972649644,0.017115481117006403,0.029567444256015846,0.04205483149910619
clip     | n_total=500 | alpha=0.11021716308593749,60,0.0007480372618573581,0.0017735311888757307,0.005305383454520342,0.00967059219963842,0.015894848474957063,0.027533855963060606,0.034791187919629575
clip     | n_total=500 | alpha=0.11021716308593749,65,0.0027195553774112882,0.006272576488617357,0.017697425011319348,0.03066637638243558,0.04746087639610452,0.07372762391672455,0.061494363613730285
clip     | n_total=500 | alpha=0.11021716308593749,70,0.0012168659323591798,0.0029182295956297977,0.008537766527096554,0.014932411818280264,0.023041934926168597,0.03478833921427972,0.022815567953094022
clip     | n_total=500 | alpha=0.11021716308593749,75,0.0008599992789462554,0.0021728197380255694,0.0067351973449907634,0.01207871523855414,0.01890538816210635,0.028556399806372586,0.01635954380212056
clip     | n_total=500 | alpha=0.11021716308593749,80,0.0006425547785771503,0.0017128998759648522,0.005635430910414022,0.010372053453757807,0.016477349036358946,0.02491374925093643,0.012447001479972207
clip     | n_total=500 | alpha=0.11021716308593749,85,0.0004906685798464563,0.00138196660506963,0.004833092149948355,0.009135469196316004,0.014736709993139377,0.022307731155866654,0.009689932878583506
clip     | n_total=500 | alpha=0.11021716308593749,90,0.00037876886372139614,0.001128671273270719,0.00420230759600691,0.008163068348697258,0.013376563966437533,0.020273938109946862,0.007630439400940566
clip     | n_total=500 | alpha=0.11021716308593749,95,0.0013575028007834736,0.003937254600066367,0.013801194774581603,0.02541117001907971,0.03903821276492049,0.05256225735992851,0.012466694705333285
clip     | n_total=500 | alpha=0.11021716308593749,100,0.00059180687464293,0.0017954001021435353,0.006562133845968939,0.012212200321403568,0.01869661556749737,0.02435519642698559,0.004357014784168453
clip     | n_total=500 | alpha=0.11021716308593749,105,0.0004090452554313525,0.0013164987815600505,0.005134612961048678,0.009824070295306114,0.015270469432346164,0.01986422667662381,0.0030156483510659906
clip     | n_total=500 | alpha=0.11021716308593749,110,0.00029952415197727166,0.0010245346496934643,0.0042729257579841055,0.008413714466314084,0.013287963543619673,0.017270473566832964,0.0022194376161815306
clip     | n_total=500 | alpha=0.11021716308593749,115,0.0010406796401597035,0.0034658262053792704,0.013586793274108548,0.025296612977563682,0.03732070186588616,0.042760292446241084,0.003333044262819591
clip     | n_total=500 | alpha=0.11021716308593749,120,0.00043959382713673677,0.0015377569618977632,0.006307720076641165,0.011875802456676342,0.01744169725589966,0.01924215313953934,0.0010890233703486135
clip     | n_total=500 | alpha=0.11021716308593749,125,0.00029702906077395903,0.0011078958437284014,0.00487342269695983,0.00944829808967419,0.014091998163807547,0.015488481623181836,0.0007244335842723659
clip     | n_total=500 | alpha=0.11021716308593749,130,0.00021330659566948153,0.0008500656645700429,0.0040193825976093875,0.008033395670672173,0.01217742225024987,0.013341234318043836,0.000513988437601392
