legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,32.0,39.0,44.0,493.0,485.0,476.0,467.0,459.0,451.0,434.0,338.0,150.0,96.0,71.0,54.0,44.0
bravo_without_replacement | p=0.55 | alpha=0.05,163.0,226.0,303.0,493.0,484.0,434.0,361.0,305.0,264.0,204.0,167.0,139.0,119.0,105.0,94.0,84.0
bravo_without_replacement | p=0.51 | alpha=0.05,359.0,428.0,487.0,489.0,464.0,439.0,417.0,397.0,378.0,345.0,317.0,292.0,272.0,255.0,239.0,225.0
