,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.05,5,0.031187506262509244,0.018407717164905444,0.025425198027605508,0.031187506262509244,0.034436230952334106,0.0379502149378133,0.04174538032928301,0.04583827400574215,0.050246079638883896,0.054986629717126694,0.06554060939040364,0.07765630618061514,0.09150096384840808,0.10725336152903371,0.12510419850134702,0.14525647895680624,0.16792589676847222
max_sprt | alpha=0.05,9,0.009726571138180838,0.004599926889512293,0.0072939013570262065,0.009726571138180838,0.011170761538156007,0.012784541680103852,0.014581775438390817,0.016576721370807502,0.01878394443702325,0.021218210955710456,0.026827186555986336,0.03352060860990364,0.04140854622742547,0.050586885476419576,0.06112816821122283,0.07307028521100678,0.08640272361640679
max_sprt | alpha=0.05,13,0.003637226297147265,0.0013777624312222732,0.0025085802781737126,0.003637226297147265,0.004345189087745058,0.005164648529561039,0.006108319569889147,0.007189551987741149,0.00842221813283569,0.00982056856560232,0.013172098726189482,0.017357895362965624,0.022482008318282187,0.02862679059118229,0.03583781750167157,0.04410580814066458,0.053345987943787296
max_sprt | alpha=0.05,16,0.0030261466111406615,0.0010203688180436684,0.0019997216958859694,0.0030261466111406615,0.003686602796768004,0.0044631163516654256,0.005370144352620343,0.006422791963874432,0.007636602831676743,0.009027293025180065,0.012401011996937798,0.016659079242192634,0.021891647582109108,0.02814408387314611,0.03539377271814388,0.04352506870695797,0.05230497001481371
max_sprt | alpha=0.05,19,0.0023126976862169364,0.0006940441054155634,0.0014641912779467462,0.0023126976862169364,0.002873184289244276,0.0035429468820325403,0.0043369861402723486,0.005270987354253745,0.006361032523124908,0.007623231817580668,0.010725859845722158,0.014688841137527156,0.019584468024430573,0.025421225169387454,0.03211510987827063,0.03946208074938371,0.047116989844929305
max_sprt | alpha=0.05,21,0.003482000064493772,0.0010339607795028058,0.0022005428097858315,0.003482000064493772,0.00432450928835703,0.005326610455045513,0.006507820961858738,0.007887640039339741,0.009484919155057824,0.011317111552201851,0.015743748679504763,0.02124375778856332,0.027806364759369942,0.03529808798349257,0.04343197402494565,0.05175001449922351,0.05962808306433906
max_sprt | alpha=0.05,24,0.0021772247677417905,0.0005752994200421405,0.0013181751123000698,0.0021772247677417905,0.0027576117971412086,0.003459784117878748,0.004300517344111785,0.005296739169478764,0.0064649288719565295,0.007820385987313126,0.011143143015058879,0.01532858066450567,0.02035714894315608,0.02609161503605454,0.03224994162903105,0.038395395513758486,0.04395408984064649
max_sprt | alpha=0.05,27,0.0015310732581768276,0.00035994779563115786,0.0008879979157868855,0.0015310732581768276,0.0019776885120885196,0.0025274647290452574,0.003196338444188127,0.0040006015854980505,0.00495629004070957,0.006078419102491366,0.00887134218134992,0.012441261748347322,0.016764437110614903,0.021694765478076465,0.026937349460044235,0.03204453332296084,0.036446043862332314
max_sprt | alpha=0.05,29,0.002230560523225271,0.0005188170860474572,0.0012913248290294056,0.002230560523225271,0.0028803546216323393,0.0036769827252570676,0.00464114221815491,0.005793062749698427,0.007151427087111098,0.008732088927480808,0.012600713242390009,0.017411334985728343,0.023032145089301913,0.029147844941917533,0.035247615598090816,0.040656548655408416,0.044620406907177515
max_sprt | alpha=0.05,32,0.0013713731531706079,0.00028374142156540173,0.0007604883329981134,0.0013713731531706079,0.001806064613373122,0.0023485660829069485,0.0030160843216805685,0.0038257967774016598,0.004793933327499198,0.005934651931476833,0.008772129364383265,0.012357549723250358,0.016586302770113956,0.021193595508569495,0.025745197797268138,0.02967134092045384,0.03235207350624105
max_sprt | alpha=0.05,35,0.0009595961726073926,0.0001765873715436769,0.0005097040403313633,0.0009595961726073926,0.0012889086564283952,0.001707360097864334,0.0022309106500055446,0.002875834940169944,0.00365786206964742,0.004591086349616097,0.006951368211215178,0.009983846095449882,0.013596822700197997,0.0175420532573704,0.02140635208558465,0.024650364259549317,0.02670217955919879
