legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,1998.2585148575658,1988.4137873753841,1965.6081325844136,1943.4507961552265,1909.631518096487,1859.3998005181666,1786.726158078232,1684.3057143119117,1543.8736984303596,1120.5830469530167,570.8169110572927,235.29135942135258,143.35673829771955,116.55709919357022,106.30814760058905,102.177754825531
bravo_without_replacement | p=0.55 | alpha=0.09075390624999999,1999.7342098864033,1992.002643830435,1928.3047130075875,1806.9831264063102,1559.398948991876,1198.6687068371984,841.6909097060249,589.3988876265951,440.07050771187085,294.0217683229837,225.25331095411804,185.41619703551018,158.55237359883705,138.25994125840035,122.61169410055332,111.56933281392176
bravo_without_replacement | p=0.51 | alpha=0.25221337890624995,1999.9999121874193,1999.628707216123,1971.5775363761654,1872.216876562749,1639.90045095262,1319.2910877706136,1030.0891966915335,825.1342815850327,686.8458959437058,517.3685262630339,418.1518225705242,354.1256943450779,309.8584889615734,276.2856192970547,247.73840759662886,224.17939911527773
