legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,100.33676225559334,101.78506498051702,104.54555609141022,106.93442433401553,110.31155632611164,115.01647173160539,121.56687279764508,130.87482257601687,144.75700394020097,203.9327438349749,289.7633519281761,221.50381517926328,143.3243080894689,116.55709736015656,106.30814760058738,102.17775482553141
bravo_without_replacement | p=0.55 | alpha=0.09075390624999999,200.65827423172988,331.1601741669858,555.2892824704942,712.1052336224528,820.1846889204306,823.4218102525466,721.4384725711578,569.2492738802048,438.538755217253,294.02111118656387,225.25331094678907,185.41619703551098,158.55237359883705,138.2599412584008,122.61169410055311,111.56933281392217
bravo_without_replacement | p=0.51 | alpha=0.25221337890624995,663.9353544440092,1196.0364061059738,1428.141425360426,1428.7237790107208,1354.8158474464813,1205.1046651397821,1006.9773686289736,823.09810981778,686.7723387033967,517.3685200149124,418.1518225705117,354.1256943450779,309.85848896157387,276.28561929705467,247.7384075966288,224.17939911527773
