legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004272460938491455,10982.33516627602,10882.227604696,10470.097655321664,9793.947504566971,8425.472454761739,6278.610399271853,3836.5898009941307,1890.8759820562886,815.1664489430162,248.10963752095915,158.44248213463288,115.97325704286371,90.68448773953432,74.92051279096367,64.91824391368317,58.60026273931473
max_sprt | min_stop=50 | alpha=0.03465771484374999,10980.013729245971,10872.732015811222,10469.563554147482,9835.578405232622,8552.938097335746,6496.211552003473,4071.7385719653585,2054.941927958679,888.566527158334,249.81403213617202,155.8872730635803,113.8071195901864,89.04988781697278,73.7538248650712,64.12431656614466,58.08732613461976
bravo    | p=0.7 | min_stop=50 | alpha=0.18050781249999998,10929.884140522485,10747.860259633004,10458.745117924203,10226.52456259774,9912.074290207896,9493.041995667882,8943.215088257093,8232.52572585399,7328.001889398564,4849.289949599091,1979.757887714758,391.9938186123389,98.34519154141735,68.03058874270721,58.52539642381355,54.01857440479228
bravo    | p=0.55 | min_stop=50 | alpha=0.065388671875,10997.76218185114,10937.49250532893,10480.020537806751,9678.146897064571,8127.35988423653,5856.24203586655,3450.660112847288,1657.8267107621868,724.3800272519984,258.68634000203093,183.50755492381577,145.05354093889272,119.94641905316992,102.28464416878631,89.22291100464437,79.22869469450814
clip     | min_stop=50 | alpha=0.069291015625,10980.4526384704,10874.355974059625,10471.491036444486,9835.740363507231,8549.307740529668,6488.633672244599,4063.249675143869,2049.0608098841467,886.0374526037037,249.95399964152242,156.22657726855942,114.11684502443266,89.29870039404983,73.94222018137395,64.26127957699065,58.18210676201828
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.17855664062499998,10929.87614836915,10747.768908969436,10458.38442263452,10225.854646981974,9910.882302268477,9491.00969793762,8939.899443452301,8227.369760309502,7320.43178655688,4836.922303015017,1969.8889777118645,389.51586738017977,98.11984887817788,67.99287770291143,58.515189698066884,54.01601451835646
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.058559570312499996,10998.139885757771,10940.645406648951,10472.60404231569,9639.036715536482,8034.093399843872,5718.410097732402,3318.6503596219964,1575.9677093918951,692.7269697805392,260.8311997336479,187.38825936054542,148.71103387677954,123.2630211834545,105.26411197982029,91.8949201089856,81.61902826479086
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.1562584375,10965.33032809851,10829.493066092738,10467.706335475496,9984.262967164732,9012.914786772995,7324.151559816309,5045.982300158054,2815.216829489325,1281.7133470378415,279.9835119344503,152.35721796061856,108.18803764072716,83.77656685091922,69.4842607153977,60.963950830169885,55.91958986645134
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.004882812509902345,10980.372070695212,10873.512820647358,10467.832799464151,9828.7584834234,8538.029345874651,6474.528845926004,4050.404903011462,2040.7658733993728,882.1402409438457,249.23236296263,155.87419064210943,113.91275354344008,89.18907535792324,73.88869967039925,64.2376748893299,58.172888032930395
